Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HS;AS;HST;AST;HY;AY;HR;AR
D1;21.09.16;Leverkusen;Augsburg;0;0;D;14;5;6;2;0;2;0;0
D1;21.09.16;RB Leipzig;M'gladbach;1;1;D;9;3;5;1;1;2;0;0
D1;21.09.16;Schalke 04;FC Koln;1;3;A;18;9;8;5;2;1;0;0
D1;21.09.16;Werder Bremen;Mainz;1;2;A;13;13;7;6;2;2;0;0
D1;23.09.16;Dortmund;Freiburg;3;1;H;24;9;5;5;2;3;0;0
D1;24.09.16;Augsburg;Darmstadt;1;0;H;19;4;6;0;2;1;0;1
D1;24.09.16;Ein Frankfurt;Hertha;3;3;D;11;6;4;4;4;2;0;0
D1;24.09.16;Hamburg;Bayern Munich;0;1;A;7;17;1;8;2;3;0;0
D1;24.09.16;Mainz;Leverkusen;2;3;A;9;16;5;6;3;2;0;0
D1;24.09.16;M'gladbach;Ingolstadt;2;0;H;7;8;5;2;2;3;0;0
D1;24.09.16;Werder Bremen;Wolfsburg;2;1;H;16;11;4;3;1;3;0;0
D1;25.09.16;FC Koln;RB Leipzig;1;1;D;10;12;2;2;1;2;0;0
D1;25.09.16;Hoffenheim;Schalke 04;2;1;H;14;12;2;5;1;1;0;0
D1;30.09.16;RB Leipzig;Augsburg;2;1;H;17;6;10;2;0;3;0;0
D1;01.10.16;Bayern Munich;FC Koln;1;1;D;27;5;3;2;1;2;0;0
D1;01.10.16;Darmstadt;Werder Bremen;2;2;D;9;14;2;7;2;1;0;0
D1;01.10.16;Freiburg;Ein Frankfurt;1;0;H;11;14;3;3;4;3;0;0
D1;01.10.16;Hertha;Hamburg;2;0;H;14;16;5;3;2;6;0;0
D1;01.10.16;Ingolstadt;Hoffenheim;1;2;A;18;21;5;9;1;2;0;0
D1;01.10.16;Leverkusen;Dortmund;2;0;H;11;10;6;4;5;1;0;0
D1;02.10.16;Schalke 04;M'gladbach;4;0;H;15;12;8;4;0;0;0;0
D1;02.10.16;Wolfsburg;Mainz;0;0;D;19;8;3;2;0;0;0;0
D1;14.10.16;Dortmund;Hertha;1;1;D;15;9;6;2;1;5;1;1
D1;15.10.16;Augsburg;Schalke 04;1;1;D;11;12;5;3;2;3;0;0
D1;15.10.16;Ein Frankfurt;Bayern Munich;2;2;D;13;14;4;5;2;4;1;0
D1;15.10.16;FC Koln;Ingolstadt;2;1;H;15;9;3;1;3;3;0;0
D1;15.10.16;Hoffenheim;Freiburg;2;1;H;14;13;4;6;2;3;0;0
D1;15.10.16;M'gladbach;Hamburg;0;0;D;22;5;4;0;2;4;0;1
D1;15.10.16;Werder Bremen;Leverkusen;2;1;H;11;13;5;6;2;2;0;0
D1;16.10.16;Mainz;Darmstadt;2;1;H;13;12;5;4;3;1;0;0
D1;16.10.16;Wolfsburg;RB Leipzig;0;1;A;10;13;2;6;2;1;0;0
D1;21.10.16;Hamburg;Ein Frankfurt;0;3;A;3;13;0;4;0;4;1;0
D1;22.10.16;Bayern Munich;M'gladbach;2;0;H;17;3;5;0;0;1;0;0
D1;22.10.16;Darmstadt;Wolfsburg;3;1;H;9;9;5;1;0;2;0;1
D1;22.10.16;Freiburg;Augsburg;2;1;H;12;14;5;6;1;0;0;0
D1;22.10.16;Hertha;FC Koln;2;1;H;13;10;7;2;2;1;0;0
D1;22.10.16;Ingolstadt;Dortmund;3;3;D;12;24;7;10;0;1;0;0
D1;22.10.16;Leverkusen;Hoffenheim;0;3;A;6;14;1;8;0;1;1;0
D1;23.10.16;RB Leipzig;Werder Bremen;3;1;H;22;7;6;3;4;3;0;0
D1;23.10.16;Schalke 04;Mainz;3;0;H;11;10;5;4;2;3;0;0
D1;28.10.16;M'gladbach;Ein Frankfurt;0;0;D;7;6;2;1;1;2;0;0
D1;29.10.16;Augsburg;Bayern Munich;1;3;A;7;16;3;8;2;0;0;0
D1;29.10.16;Darmstadt;RB Leipzig;0;2;A;4;11;0;4;4;2;0;0
D1;29.10.16;Dortmund;Schalke 04;0;0;D;9;8;1;2;4;4;0;0
D1;29.10.16;Mainz;Ingolstadt;2;0;H;17;5;8;2;1;0;0;1
D1;29.10.16;Werder Bremen;Freiburg;1;3;A;14;13;4;5;1;3;0;0
D1;29.10.16;Wolfsburg;Leverkusen;1;2;A;6;18;2;6;1;3;0;0
D1;30.10.16;FC Koln;Hamburg;3;0;H;18;9;6;2;3;1;0;1
D1;30.10.16;Hoffenheim;Hertha;1;0;H;24;5;7;2;0;4;0;0
D1;04.11.16;Hertha;M'gladbach;3;0;H;12;11;6;2;2;2;0;1
D1;05.11.16;Bayern Munich;Hoffenheim;1;1;D;21;5;5;3;0;2;0;0
D1;05.11.16;Ein Frankfurt;FC Koln;1;0;H;8;6;1;1;3;3;0;0
D1;05.11.16;Freiburg;Wolfsburg;0;3;A;12;13;2;5;3;2;1;0
D1;05.11.16;Hamburg;Dortmund;2;5;A;14;10;6;6;2;0;0;0
D1;05.11.16;Ingolstadt;Augsburg;0;2;A;14;13;5;5;2;1;1;0
D1;05.11.16;Leverkusen;Darmstadt;3;2;H;12;6;4;3;0;1;0;0
D1;06.11.16;RB Leipzig;Mainz;3;1;H;15;11;5;3;0;3;0;0
D1;06.11.16;Schalke 04;Werder Bremen;3;1;H;24;8;6;5;2;3;0;0
D1;18.11.16;Leverkusen;RB Leipzig;2;3;A;12;11;6;4;1;3;0;0
D1;19.11.16;Augsburg;Hertha;0;0;D;9;10;3;4;3;1;0;0
D1;19.11.16;Darmstadt;Ingolstadt;0;1;A;18;15;4;7;1;4;0;0
D1;19.11.16;Dortmund;Bayern Munich;1;0;H;11;18;4;3;3;2;0;0
D1;19.11.16;Mainz;Freiburg;4;2;H;11;24;6;11;4;3;0;0
D1;19.11.16;M'gladbach;FC Koln;1;2;A;20;11;8;4;1;5;0;0
D1;19.11.16;Wolfsburg;Schalke 04;0;1;A;8;19;0;4;2;2;0;0
D1;20.11.16;Hoffenheim;Hamburg;2;2;D;18;14;5;4;1;2;0;0
D1;20.11.16;Werder Bremen;Ein Frankfurt;1;2;A;14;19;4;9;1;2;0;0
D1;25.11.16;Freiburg;RB Leipzig;1;4;A;9;16;3;7;2;3;0;0
D1;26.11.16;Bayern Munich;Leverkusen;2;1;H;13;13;8;4;0;0;0;0
D1;26.11.16;Ein Frankfurt;Dortmund;2;1;H;12;12;4;5;4;3;0;0
D1;26.11.16;FC Koln;Augsburg;0;0;D;18;13;5;2;2;3;0;0
D1;26.11.16;Hamburg;Werder Bremen;2;2;D;17;12;7;4;2;3;0;0
D1;26.11.16;Ingolstadt;Wolfsburg;1;1;D;20;11;5;3;2;1;0;0
D1;26.11.16;M'gladbach;Hoffenheim;1;1;D;16;15;8;4;0;2;0;0
D1;27.11.16;Hertha;Mainz;2;1;H;16;9;5;4;1;0;1;1
D1;27.11.16;Schalke 04;Darmstadt;3;1;H;20;9;7;2;0;2;0;0
D1;02.12.16;Mainz;Bayern Munich;1;3;A;9;15;3;6;3;2;0;0
D1;03.12.16;Dortmund;M'gladbach;4;1;H;15;3;7;1;1;1;0;0
D1;03.12.16;Hoffenheim;FC Koln;4;0;H;10;10;6;1;1;1;0;0
D1;03.12.16;Leverkusen;Freiburg;1;1;D;13;10;6;2;0;1;0;0
D1;03.12.16;RB Leipzig;Schalke 04;2;1;H;14;11;5;5;1;5;0;0
D1;03.12.16;Werder Bremen;Ingolstadt;2;1;H;14;15;5;5;0;3;0;0
D1;03.12.16;Wolfsburg;Hertha;2;3;A;6;18;4;8;3;2;1;0
D1;04.12.16;Augsburg;Ein Frankfurt;1;1;D;14;7;5;4;3;2;0;0
D1;04.12.16;Darmstadt;Hamburg;0;2;A;10;21;2;5;2;4;0;0
D1;09.12.16;Ein Frankfurt;Hoffenheim;0;0;D;15;3;3;0;4;3;1;0
D1;10.12.16;Bayern Munich;Wolfsburg;5;0;H;19;6;10;3;1;0;0;0
D1;10.12.16;FC Koln;Dortmund;1;1;D;7;11;2;4;2;3;1;0
D1;10.12.16;Freiburg;Darmstadt;1;0;H;12;16;2;4;3;4;0;0
D1;10.12.16;Hamburg;Augsburg;1;0;H;11;11;5;2;1;3;1;1
D1;10.12.16;Hertha;Werder Bremen;0;1;A;11;13;4;6;0;3;0;0
D1;10.12.16;Ingolstadt;RB Leipzig;1;0;H;4;13;1;3;1;4;1;0
D1;11.12.16;M'gladbach;Mainz;1;0;H;9;12;3;4;2;0;0;1
D1;11.12.16;Schalke 04;Leverkusen;0;1;A;11;13;0;2;3;3;1;0
D1;16.12.16;Hoffenheim;Dortmund;2;2;D;13;14;5;4;5;1;0;1
D1;17.12.16;Augsburg;M'gladbach;1;0;H;8;8;1;3;0;0;0;0
D1;17.12.16;Mainz;Hamburg;3;1;H;19;10;8;3;2;3;0;0
D1;17.12.16;RB Leipzig;Hertha;2;0;H;16;3;8;0;1;3;0;0
D1;17.12.16;Schalke 04;Freiburg;1;1;D;17;6;2;2;1;0;0;0
D1;17.12.16;Werder Bremen;FC Koln;1;1;D;10;14;5;5;1;4;0;0
D1;17.12.16;Wolfsburg;Ein Frankfurt;1;0;H;15;7;3;1;3;4;0;0
D1;18.12.16;Darmstadt;Bayern Munich;0;1;A;10;13;2;2;1;2;0;0
D1;18.12.16;Leverkusen;Ingolstadt;1;2;A;5;17;3;7;1;2;1;0
D1;20.12.16;Dortmund;Augsburg;1;1;D;23;8;8;3;1;2;0;0
D1;20.12.16;Ein Frankfurt;Mainz;3;0;H;9;11;4;6;3;0;0;1
D1;20.12.16;Hamburg;Schalke 04;2;1;H;11;6;7;3;2;4;0;0
D1;20.12.16;M'gladbach;Wolfsburg;1;2;A;20;18;4;7;1;2;0;0
D1;21.12.16;Bayern Munich;RB Leipzig;3;0;H;24;5;11;2;1;1;0;1
D1;21.12.16;FC Koln;Leverkusen;1;1;D;11;18;2;6;0;0;0;0
D1;21.12.16;Hertha;Darmstadt;2;0;H;15;5;5;0;1;3;0;0
D1;21.12.16;Hoffenheim;Werder Bremen;1;1;D;12;10;3;3;2;2;0;0
D1;21.12.16;Ingolstadt;Freiburg;1;2;A;17;11;6;5;4;2;0;0
D1;20.01.17;Freiburg;Bayern Munich;1;2;A;11;13;3;5;2;2;0;0
D1;21.01.17;Augsburg;Hoffenheim;0;2;A;9;13;2;3;2;4;0;0
D1;21.01.17;Darmstadt;M'gladbach;0;0;D;8;14;2;4;1;1;0;0
D1;21.01.17;RB Leipzig;Ein Frankfurt;3;0;H;17;4;7;3;1;2;0;1
D1;21.01.17;Schalke 04;Ingolstadt;1;0;H;15;14;5;3;1;0;0;0
D1;21.01.17;Werder Bremen;Dortmund;1;2;A;9;22;5;8;3;1;1;0
D1;21.01.17;Wolfsburg;Hamburg;1;0;H;11;11;3;1;2;1;0;1
D1;22.01.17;Leverkusen;Hertha;3;1;H;16;7;9;3;0;2;0;0
D1;22.01.17;Mainz;FC Koln;0;0;D;12;9;5;3;1;1;0;0
D1;27.01.17;Schalke 04;Ein Frankfurt;0;1;A;12;8;2;1;2;1;0;0
D1;28.01.17;Darmstadt;FC Koln;1;6;A;10;14;4;7;2;4;0;0
D1;28.01.17;Ingolstadt;Hamburg;3;1;H;15;11;7;3;0;2;0;0
D1;28.01.17;Leverkusen;M'gladbach;2;3;A;13;12;4;7;0;0;0;0
D1;28.01.17;RB Leipzig;Hoffenheim;2;1;H;14;5;5;2;3;3;0;1
D1;28.01.17;Werder Bremen;Bayern Munich;1;2;A;11;13;4;4;4;1;0;0
D1;28.01.17;Wolfsburg;Augsburg;1;2;A;11;12;5;5;2;2;0;0
D1;29.01.17;Freiburg;Hertha;2;1;H;11;11;4;2;0;2;0;0
D1;29.01.17;Mainz;Dortmund;1;1;D;9;13;1;4;2;1;0;0
D1;03.02.17;Hamburg;Leverkusen;1;0;H;11;5;3;0;0;3;0;0
D1;04.02.17;Bayern Munich;Schalke 04;1;1;D;12;7;4;3;1;1;0;0
D1;04.02.17;Dortmund;RB Leipzig;1;0;H;14;2;4;1;1;3;0;0
D1;04.02.17;FC Koln;Wolfsburg;1;0;H;12;12;2;2;4;3;0;0
D1;04.02.17;Hertha;Ingolstadt;1;0;H;8;13;2;4;2;2;0;0
D1;04.02.17;Hoffenheim;Mainz;4;0;H;22;13;7;2;2;2;0;0
D1;04.02.17;M'gladbach;Freiburg;3;0;H;11;14;3;4;1;1;0;0
D1;05.02.17;Augsburg;Werder Bremen;3;2;H;15;19;7;4;3;2;0;0
D1;05.02.17;Ein Frankfurt;Darmstadt;2;0;H;15;4;6;0;2;4;0;0
D1;10.02.17;Mainz;Augsburg;2;0;H;8;10;4;6;1;3;0;0
D1;11.02.17;Darmstadt;Dortmund;2;1;H;15;14;7;4;2;2;0;0
D1;11.02.17;Ingolstadt;Bayern Munich;0;2;A;8;17;0;5;2;1;0;0
D1;11.02.17;Leverkusen;Ein Frankfurt;3;0;H;17;9;7;3;2;1;0;0
D1;11.02.17;RB Leipzig;Hamburg;0;3;A;15;11;0;5;2;2;0;0
D1;11.02.17;Schalke 04;Hertha;2;0;H;14;5;3;2;1;2;0;0
D1;11.02.17;Werder Bremen;M'gladbach;0;1;A;16;12;6;3;2;2;0;0
D1;12.02.17;Freiburg;FC Koln;2;1;H;12;12;6;5;1;1;0;0
D1;12.02.17;Wolfsburg;Hoffenheim;2;1;H;13;14;7;7;3;2;0;0
D1;17.02.17;Augsburg;Leverkusen;1;3;A;12;20;4;10;3;1;0;0
D1;18.02.17;Dortmund;Wolfsburg;3;0;H;24;6;10;3;2;1;0;0
D1;18.02.17;Ein Frankfurt;Ingolstadt;0;2;A;15;14;6;11;4;0;1;1
D1;18.02.17;Hamburg;Freiburg;2;2;D;6;12;4;3;3;2;0;0
D1;18.02.17;Hertha;Bayern Munich;1;1;D;11;16;2;7;2;3;0;0
D1;18.02.17;Hoffenheim;Darmstadt;2;0;H;14;7;5;4;3;4;0;0
D1;18.02.17;Mainz;Werder Bremen;0;2;A;13;8;5;4;3;4;0;0
D1;19.02.17;FC Koln;Schalke 04;1;1;D;9;12;4;4;2;3;0;0
D1;19.02.17;M'gladbach;RB Leipzig;1;2;A;12;9;3;5;4;3;0;0
D1;24.02.17;Wolfsburg;Werder Bremen;1;2;A;27;7;6;3;1;3;0;0
D1;25.02.17;Bayern Munich;Hamburg;8;0;H;18;5;12;1;0;1;0;0
D1;25.02.17;Darmstadt;Augsburg;1;2;A;5;18;2;3;1;0;0;0
D1;25.02.17;Freiburg;Dortmund;0;3;A;7;27;3;10;1;0;0;0
D1;25.02.17;Hertha;Ein Frankfurt;2;0;H;6;8;4;2;2;2;0;1
D1;25.02.17;Leverkusen;Mainz;0;2;A;12;11;3;5;1;3;0;0
D1;25.02.17;RB Leipzig;FC Koln;3;1;H;13;5;5;1;1;4;0;0
D1;26.02.17;Ingolstadt;M'gladbach;0;2;A;14;10;3;4;2;0;0;0
D1;26.02.17;Schalke 04;Hoffenheim;1;1;D;7;14;2;4;0;2;0;0
D1;03.03.17;Augsburg;RB Leipzig;2;2;D;7;12;2;5;4;2;0;0
D1;04.03.17;Dortmund;Leverkusen;6;2;H;20;12;12;3;0;6;0;0
D1;04.03.17;FC Koln;Bayern Munich;0;3;A;6;20;2;8;0;2;0;0
D1;04.03.17;Hoffenheim;Ingolstadt;5;2;H;17;8;12;4;2;2;0;0
D1;04.03.17;Mainz;Wolfsburg;1;1;D;10;7;2;5;0;0;0;0
D1;04.03.17;M'gladbach;Schalke 04;4;2;H;19;7;7;2;0;4;0;0
D1;04.03.17;Werder Bremen;Darmstadt;2;0;H;9;15;4;3;1;1;0;0
D1;05.03.17;Ein Frankfurt;Freiburg;1;2;A;15;10;3;3;2;1;0;0
D1;05.03.17;Hamburg;Hertha;1;0;H;9;8;3;1;1;2;0;0
D1;10.03.17;Leverkusen;Werder Bremen;1;1;D;12;11;7;3;0;2;1;0
D1;11.03.17;Bayern Munich;Ein Frankfurt;3;0;H;16;10;7;4;2;3;0;0
D1;11.03.17;Darmstadt;Mainz;2;1;H;11;13;5;6;3;2;1;1
D1;11.03.17;Freiburg;Hoffenheim;1;1;D;6;23;4;7;2;2;0;0
D1;11.03.17;Hertha;Dortmund;2;1;H;16;18;4;2;2;4;0;0
D1;11.03.17;Ingolstadt;FC Koln;2;2;D;26;7;9;2;4;3;0;0
D1;11.03.17;RB Leipzig;Wolfsburg;0;1;A;11;15;6;5;3;4;0;0
D1;12.03.17;Hamburg;M'gladbach;2;1;H;17;7;6;3;1;2;0;0
D1;12.03.17;Schalke 04;Augsburg;3;0;H;25;9;7;3;3;0;0;0
D1;17.03.17;Dortmund;Ingolstadt;1;0;H;10;14;2;2;1;3;0;0
D1;18.03.17;Augsburg;Freiburg;1;1;D;15;7;3;3;2;2;0;0
D1;18.03.17;Ein Frankfurt;Hamburg;0;0;D;7;5;1;0;1;1;0;0
D1;18.03.17;FC Koln;Hertha;4;2;H;7;8;6;6;2;3;0;0
D1;18.03.17;Hoffenheim;Leverkusen;1;0;H;13;16;4;7;1;1;0;0
D1;18.03.17;Werder Bremen;RB Leipzig;3;0;H;9;7;4;2;2;1;0;0
D1;18.03.17;Wolfsburg;Darmstadt;1;0;H;18;6;4;1;2;3;0;0
D1;19.03.17;Mainz;Schalke 04;0;1;A;18;9;5;5;2;4;0;0
D1;19.03.17;M'gladbach;Bayern Munich;0;1;A;14;18;1;6;0;2;0;0
D1;31.03.17;Hertha;Hoffenheim;1;3;A;5;28;3;8;2;1;1;0
D1;01.04.17;Bayern Munich;Augsburg;6;0;H;21;6;8;2;0;2;0;0
D1;01.04.17;Ein Frankfurt;M'gladbach;0;0;D;15;6;4;1;4;2;0;1
D1;01.04.17;Freiburg;Werder Bremen;2;5;A;13;11;4;7;2;1;0;0
D1;01.04.17;Hamburg;FC Koln;2;1;H;14;7;4;1;2;3;0;0
D1;01.04.17;RB Leipzig;Darmstadt;4;0;H;25;11;10;1;1;2;0;1
D1;01.04.17;Schalke 04;Dortmund;1;1;D;9;7;3;2;1;2;0;0
D1;02.04.17;Ingolstadt;Mainz;2;1;H;12;10;5;1;4;3;0;0
D1;02.04.17;Leverkusen;Wolfsburg;3;3;D;8;18;5;9;1;2;0;0
D1;04.04.17;Dortmund;Hamburg;3;0;H;17;16;10;6;1;3;0;0
D1;04.04.17;FC Koln;Ein Frankfurt;1;0;H;5;11;1;2;0;2;0;0
D1;04.04.17;Hoffenheim;Bayern Munich;1;0;H;14;21;4;6;0;1;0;0
D1;04.04.17;Werder Bremen;Schalke 04;3;0;H;11;14;6;3;0;2;0;0
D1;05.04.17;Augsburg;Ingolstadt;2;3;A;13;13;5;6;3;2;0;0
D1;05.04.17;Darmstadt;Leverkusen;0;2;A;13;14;2;7;0;2;0;0
D1;05.04.17;Mainz;RB Leipzig;2;3;A;18;15;3;7;6;4;1;0
D1;05.04.17;M'gladbach;Hertha;1;0;H;22;12;7;2;1;1;0;0
D1;05.04.17;Wolfsburg;Freiburg;0;1;A;17;16;4;5;0;1;0;0
D1;07.04.17;Ein Frankfurt;Werder Bremen;2;2;D;16;8;7;4;2;2;0;0
D1;08.04.17;Bayern Munich;Dortmund;4;1;H;18;9;6;3;2;3;0;0
D1;08.04.17;FC Koln;M'gladbach;2;3;A;9;16;2;7;2;2;0;0
D1;08.04.17;Freiburg;Mainz;1;0;H;7;9;3;3;0;3;0;0
D1;08.04.17;Hamburg;Hoffenheim;2;1;H;12;12;6;4;4;4;0;0
D1;08.04.17;RB Leipzig;Leverkusen;1;0;H;14;14;5;3;0;1;1;0
D1;08.04.17;Schalke 04;Wolfsburg;4;1;H;12;18;7;1;1;2;0;0
D1;09.04.17;Hertha;Augsburg;2;0;H;18;5;8;0;1;2;0;0
D1;09.04.17;Ingolstadt;Darmstadt;3;2;H;23;10;10;5;1;0;1;1
D1;15.04.17;Augsburg;FC Koln;2;1;H;7;12;6;0;2;3;2;0
D1;15.04.17;Dortmund;Ein Frankfurt;3;1;H;15;9;7;2;0;0;0;0
D1;15.04.17;Hoffenheim;M'gladbach;5;3;H;16;10;9;4;2;4;0;0
D1;15.04.17;Leverkusen;Bayern Munich;0;0;D;9;21;2;6;1;0;1;0
D1;15.04.17;Mainz;Hertha;1;0;H;17;6;3;2;1;3;0;0
D1;15.04.17;RB Leipzig;Freiburg;4;0;H;13;11;6;2;1;2;0;0
D1;15.04.17;Wolfsburg;Ingolstadt;3;0;H;9;6;6;3;2;3;0;0
D1;16.04.17;Darmstadt;Schalke 04;2;1;H;11;26;5;8;5;3;0;1
D1;16.04.17;Werder Bremen;Hamburg;2;1;H;13;6;5;4;3;1;0;0
D1;21.04.17;FC Koln;Hoffenheim;1;1;D;12;11;6;6;2;0;0;0
D1;22.04.17;Bayern Munich;Mainz;2;2;D;19;10;6;5;1;1;0;0
D1;22.04.17;Ein Frankfurt;Augsburg;3;1;H;20;10;7;4;2;1;0;0
D1;22.04.17;Hamburg;Darmstadt;1;2;A;13;9;6;4;3;2;0;0
D1;22.04.17;Hertha;Wolfsburg;1;0;H;14;10;5;2;3;5;0;0
D1;22.04.17;Ingolstadt;Werder Bremen;2;4;A;15;9;5;5;3;2;0;0
D1;22.04.17;M'gladbach;Dortmund;2;3;A;7;12;3;6;2;3;0;0
D1;23.04.17;Freiburg;Leverkusen;2;1;H;11;11;5;4;2;2;0;0
D1;23.04.17;Schalke 04;RB Leipzig;1;1;D;11;9;1;1;3;2;0;0
D1;28.04.17;Leverkusen;Schalke 04;1;4;A;13;12;4;8;3;0;0;0
D1;29.04.17;Darmstadt;Freiburg;3;0;H;14;9;4;4;2;0;0;0
D1;29.04.17;Dortmund;FC Koln;0;0;D;23;5;4;0;2;2;0;0
D1;29.04.17;Mainz;M'gladbach;1;2;A;17;13;8;5;1;1;0;0
D1;29.04.17;RB Leipzig;Ingolstadt;0;0;D;15;6;3;0;3;4;0;1
D1;29.04.17;Werder Bremen;Hertha;2;0;H;9;10;4;2;1;1;0;0
D1;29.04.17;Wolfsburg;Bayern Munich;0;6;A;7;17;3;9;0;0;1;0
D1;30.04.17;Augsburg;Hamburg;4;0;H;17;9;9;4;1;4;0;0
D1;30.04.17;Hoffenheim;Ein Frankfurt;1;0;H;8;4;1;2;0;3;0;0
D1;05.05.17;FC Koln;Werder Bremen;4;3;H;16;11;9;4;0;2;0;0
D1;06.05.17;Bayern Munich;Darmstadt;1;0;H;23;13;8;3;1;1;0;0
D1;06.05.17;Dortmund;Hoffenheim;2;1;H;11;10;4;5;4;2;0;0
D1;06.05.17;Ein Frankfurt;Wolfsburg;0;2;A;7;7;2;3;1;2;0;0
D1;06.05.17;Hertha;RB Leipzig;1;4;A;6;14;1;8;3;3;0;0
D1;06.05.17;Ingolstadt;Leverkusen;1;1;D;10;12;2;6;1;3;0;0
D1;06.05.17;M'gladbach;Augsburg;1;1;D;18;11;5;4;2;2;0;0
D1;07.05.17;Freiburg;Schalke 04;2;0;H;13;14;5;3;0;2;0;0
D1;07.05.17;Hamburg;Mainz;0;0;D;6;13;2;6;2;1;0;0
D1;13.05.17;Augsburg;Dortmund;1;1;D;5;15;3;5;2;1;0;0
D1;13.05.17;Darmstadt;Hertha;0;2;A;11;16;2;5;3;0;0;0
D1;13.05.17;Freiburg;Ingolstadt;1;1;D;11;23;4;9;2;3;0;0
D1;13.05.17;Leverkusen;FC Koln;2;2;D;27;7;9;4;0;2;0;0
D1;13.05.17;Mainz;Ein Frankfurt;4;2;H;21;6;8;4;4;4;0;0
D1;13.05.17;RB Leipzig;Bayern Munich;4;5;A;11;20;6;9;1;5;0;0
D1;13.05.17;Schalke 04;Hamburg;1;1;D;12;18;1;4;3;1;0;0
D1;13.05.17;Werder Bremen;Hoffenheim;3;5;A;16;16;7;9;1;1;0;0
D1;13.05.17;Wolfsburg;M'gladbach;1;1;D;11;14;6;6;3;1;0;0
D1;20.05.17;Bayern Munich;Freiburg;4;1;H;33;19;11;8;1;0;0;0
D1;20.05.17;Dortmund;Werder Bremen;4;3;H;28;11;11;5;4;3;0;0
D1;20.05.17;Ein Frankfurt;RB Leipzig;2;2;D;16;7;3;5;1;2;0;0
D1;20.05.17;FC Koln;Mainz;2;0;H;16;5;4;0;2;1;0;0
D1;20.05.17;Hamburg;Wolfsburg;2;1;H;6;12;3;5;4;3;0;0
D1;20.05.17;Hertha;Leverkusen;2;6;A;14;16;5;11;3;1;0;0
D1;20.05.17;Hoffenheim;Augsburg;0;0;D;19;8;9;2;2;1;0;0
D1;20.05.17;Ingolstadt;Schalke 04;1;1;D;18;9;8;3;1;1;0;1
D1;20.05.17;M'gladbach;Darmstadt;2;2;D;18;13;10;4;1;0;0;0
