Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HS;AS;HST;AST;HY;AY;HR;AR
D1;07.10.18;Hoffenheim;Ein Frankfurt;1;2;A;20;6;4;4;2;4;0;1
D1;07.10.18;RB Leipzig;Nurnberg;6;0;H;18;3;8;0;0;1;0;1
D1;19.10.18;Ein Frankfurt;Fortuna Dusseldorf;7;1;H;21;10;13;5;0;2;0;0
D1;20.10.18;Augsburg;RB Leipzig;0;0;D;6;15;0;3;2;5;0;0
D1;20.10.18;Leverkusen;Hannover;2;2;D;19;9;7;7;1;5;0;1
D1;20.10.18;Nurnberg;Hoffenheim;1;3;A;7;20;2;12;4;2;0;0
D1;20.10.18;Schalke 04;Werder Bremen;0;2;A;14;8;4;3;1;4;0;0
D1;20.10.18;Stuttgart;Dortmund;0;4;A;13;12;5;4;0;0;0;0
D1;20.10.18;Wolfsburg;Bayern Munich;1;3;A;8;13;1;11;2;4;0;1
D1;21.10.18;Hertha;Freiburg;1;1;D;13;8;5;3;2;0;0;0
D1;21.10.18;M'gladbach;Mainz;4;0;H;16;13;8;4;0;2;0;0
D1;26.10.18;Freiburg;M'gladbach;3;1;H;13;11;7;2;1;1;0;0
D1;27.10.18;Dortmund;Hertha;2;2;D;19;10;5;4;2;3;0;0
D1;27.10.18;Fortuna Dusseldorf;Wolfsburg;0;3;A;8;18;1;6;3;6;0;0
D1;27.10.18;Hannover;Augsburg;1;2;A;17;9;4;4;2;3;0;0
D1;27.10.18;Hoffenheim;Stuttgart;4;0;H;22;6;10;0;1;1;0;1
D1;27.10.18;Mainz;Bayern Munich;1;2;A;6;21;1;5;3;1;0;0
D1;28.10.18;Nurnberg;Ein Frankfurt;1;1;D;10;10;3;2;2;3;0;0
D1;28.10.18;RB Leipzig;Schalke 04;0;0;D;15;6;2;0;3;2;0;0
D1;28.10.18;Werder Bremen;Leverkusen;2;6;A;14;17;6;10;2;2;0;0
D1;02.11.18;Stuttgart;Ein Frankfurt;0;3;A;10;15;0;7;1;2;0;0
D1;03.11.18;Augsburg;Nurnberg;2;2;D;17;13;4;5;3;3;0;0
D1;03.11.18;Bayern Munich;Freiburg;1;1;D;24;10;6;1;1;1;0;0
D1;03.11.18;Hertha;RB Leipzig;0;3;A;12;25;5;11;2;1;0;0
D1;03.11.18;Leverkusen;Hoffenheim;1;4;A;21;10;9;4;0;2;0;0
D1;03.11.18;Schalke 04;Hannover;3;1;H;16;20;6;6;2;3;0;0
D1;03.11.18;Wolfsburg;Dortmund;0;1;A;13;12;3;1;0;2;0;0
D1;04.11.18;Mainz;Werder Bremen;2;1;H;13;14;6;4;0;2;0;0
D1;04.11.18;M'gladbach;Fortuna Dusseldorf;3;0;H;21;13;7;6;1;2;0;0
D1;09.11.18;Hannover;Wolfsburg;2;1;H;10;19;4;9;4;2;0;0
D1;10.11.18;Dortmund;Bayern Munich;3;2;H;11;9;5;3;3;3;0;0
D1;10.11.18;Fortuna Dusseldorf;Hertha;4;1;H;20;11;9;5;1;3;0;1
D1;10.11.18;Freiburg;Mainz;1;3;A;15;12;4;9;1;2;0;0
D1;10.11.18;Hoffenheim;Augsburg;2;1;H;18;22;7;7;1;1;0;0
D1;10.11.18;Nurnberg;Stuttgart;0;2;A;10;13;3;4;1;0;0;0
D1;10.11.18;Werder Bremen;M'gladbach;1;3;A;20;16;5;6;0;0;0;0
D1;11.11.18;Ein Frankfurt;Schalke 04;3;0;H;14;5;4;1;0;2;0;0
D1;11.11.18;RB Leipzig;Leverkusen;3;0;H;14;7;7;2;0;1;0;0
D1;23.11.18;Leverkusen;Stuttgart;2;0;H;17;10;4;2;3;3;0;0
D1;24.11.18;Augsburg;Ein Frankfurt;1;3;A;25;15;10;7;1;2;0;0
D1;24.11.18;Bayern Munich;Fortuna Dusseldorf;3;3;D;17;9;5;5;0;1;0;0
D1;24.11.18;Hertha;Hoffenheim;3;3;D;23;13;8;6;1;2;0;0
D1;24.11.18;Mainz;Dortmund;1;2;A;15;11;7;7;2;1;0;0
D1;24.11.18;Schalke 04;Nurnberg;5;2;H;20;12;10;6;1;2;0;1
D1;24.11.18;Wolfsburg;RB Leipzig;1;0;H;5;10;3;4;1;2;0;0
D1;25.11.18;Freiburg;Werder Bremen;1;1;D;23;19;9;8;0;2;0;0
D1;25.11.18;M'gladbach;Hannover;4;1;H;20;5;6;3;1;1;0;0
D1;30.11.18;Fortuna Dusseldorf;Mainz;0;1;A;20;15;7;3;1;1;0;0
D1;01.12.18;Dortmund;Freiburg;2;0;H;11;5;4;1;1;1;0;0
D1;01.12.18;Hannover;Hertha;0;2;A;10;14;2;8;2;3;0;0
D1;01.12.18;Hoffenheim;Schalke 04;1;1;D;20;13;7;5;3;3;0;0
D1;01.12.18;Stuttgart;Augsburg;1;0;H;13;17;3;4;4;2;0;0
D1;01.12.18;Werder Bremen;Bayern Munich;1;2;A;9;16;3;5;3;2;1;0
D1;02.12.18;Ein Frankfurt;Wolfsburg;1;2;A;13;10;2;3;3;7;0;0
D1;02.12.18;RB Leipzig;M'gladbach;2;0;H;14;7;6;4;2;2;0;0
D1;03.12.18;Nurnberg;Leverkusen;1;1;D;11;20;4;6;3;2;0;0
D1;07.12.18;Werder Bremen;Fortuna Dusseldorf;3;1;H;22;12;9;3;3;4;0;0
D1;08.12.18;Bayern Munich;Nurnberg;3;0;H;20;4;8;1;1;0;0;0
D1;08.12.18;Freiburg;RB Leipzig;3;0;H;12;15;9;4;1;2;0;0
D1;08.12.18;Hertha;Ein Frankfurt;1;0;H;7;18;4;4;1;0;0;0
D1;08.12.18;Leverkusen;Augsburg;1;0;H;21;13;7;1;1;2;0;0
D1;08.12.18;Schalke 04;Dortmund;1;2;A;6;10;3;3;4;3;0;0
D1;08.12.18;Wolfsburg;Hoffenheim;2;2;D;10;19;3;6;1;2;0;0
D1;09.12.18;Mainz;Hannover;1;1;D;28;11;5;3;4;3;0;1
D1;09.12.18;M'gladbach;Stuttgart;3;0;H;23;7;7;2;2;4;0;1
D1;14.12.18;Nurnberg;Wolfsburg;0;2;A;11;10;0;4;2;1;0;0
D1;15.12.18;Augsburg;Schalke 04;1;1;D;17;15;9;5;2;1;0;0
D1;15.12.18;Dortmund;Werder Bremen;2;1;H;16;9;9;5;1;4;0;0
D1;15.12.18;Fortuna Dusseldorf;Freiburg;2;0;H;20;6;8;2;2;1;0;0
D1;15.12.18;Hannover;Bayern Munich;0;4;A;3;32;0;14;1;0;0;0
D1;15.12.18;Hoffenheim;M'gladbach;0;0;D;27;5;6;1;0;2;0;0
D1;15.12.18;Stuttgart;Hertha;2;1;H;9;15;4;3;1;3;0;0
D1;16.12.18;Ein Frankfurt;Leverkusen;2;1;H;17;12;7;6;6;2;0;0
D1;16.12.18;RB Leipzig;Mainz;4;1;H;17;11;7;5;3;3;0;0
D1;18.12.18;Fortuna Dusseldorf;Dortmund;2;1;H;8;11;3;3;1;2;0;0
D1;18.12.18;Hertha;Augsburg;2;2;D;17;8;7;2;1;0;0;0
D1;18.12.18;M'gladbach;Nurnberg;2;0;H;17;7;7;2;2;3;0;0
D1;18.12.18;Wolfsburg;Stuttgart;2;0;H;16;11;5;1;1;2;0;0
D1;19.12.18;Bayern Munich;RB Leipzig;1;0;H;10;8;4;2;2;2;1;1
D1;19.12.18;Freiburg;Hannover;1;1;D;14;18;7;3;0;2;0;0
D1;19.12.18;Mainz;Ein Frankfurt;2;2;D;17;12;6;4;3;3;0;0
D1;19.12.18;Schalke 04;Leverkusen;1;2;A;18;8;4;5;4;4;0;0
D1;19.12.18;Werder Bremen;Hoffenheim;1;1;D;26;14;5;4;0;1;0;0
D1;21.12.18;Dortmund;M'gladbach;2;1;H;12;3;4;2;0;1;0;0
D1;22.12.18;Ein Frankfurt;Bayern Munich;0;3;A;10;9;3;7;2;1;0;0
D1;22.12.18;Hannover;Fortuna Dusseldorf;0;1;A;17;13;3;6;2;3;0;0
D1;22.12.18;Leverkusen;Hertha;3;1;H;15;13;7;8;0;1;0;0
D1;22.12.18;Nurnberg;Freiburg;0;1;A;16;7;3;3;2;3;0;0
D1;22.12.18;RB Leipzig;Werder Bremen;3;2;H;11;15;5;6;2;0;0;0
D1;22.12.18;Stuttgart;Schalke 04;1;3;A;17;15;5;6;3;5;0;0
D1;23.12.18;Augsburg;Wolfsburg;2;3;A;10;16;4;5;2;3;0;0
D1;23.12.18;Hoffenheim;Mainz;1;1;D;28;12;7;5;1;0;0;0
D1;18.01.19;Hoffenheim;Bayern Munich;1;3;A;13;21;5;9;3;2;0;0
D1;19.01.19;Augsburg;Fortuna Dusseldorf;1;2;A;13;11;6;3;3;1;0;0
D1;19.01.19;Ein Frankfurt;Freiburg;3;1;H;9;21;4;7;2;1;0;0
D1;19.01.19;Hannover;Werder Bremen;0;1;A;10;23;1;13;3;1;0;0
D1;19.01.19;Leverkusen;M'gladbach;0;1;A;22;7;10;3;1;2;0;0
D1;19.01.19;RB Leipzig;Dortmund;0;1;A;12;8;5;4;3;2;0;0
D1;19.01.19;Stuttgart;Mainz;2;3;A;28;14;8;4;2;2;0;0
D1;20.01.19;Nurnberg;Hertha;1;3;A;14;16;3;8;2;1;0;0
D1;20.01.19;Schalke 04;Wolfsburg;2;1;H;20;12;5;5;1;0;0;0
D1;25.01.19;Hertha;Schalke 04;2;2;D;11;14;4;7;2;1;0;0
D1;26.01.19;Dortmund;Hannover;5;1;H;18;11;9;3;1;1;0;0
D1;26.01.19;Freiburg;Hoffenheim;2;4;A;20;16;8;11;0;2;0;0
D1;26.01.19;Mainz;Nurnberg;2;1;H;20;8;4;3;3;1;0;0
D1;26.01.19;M'gladbach;Augsburg;2;0;H;14;4;6;1;2;4;0;0
D1;26.01.19;Werder Bremen;Ein Frankfurt;2;2;D;18;8;9;4;4;2;0;0
D1;26.01.19;Wolfsburg;Leverkusen;0;3;A;10;23;4;14;5;3;0;0
D1;27.01.19;Bayern Munich;Stuttgart;4;1;H;19;7;6;2;1;1;0;0
D1;27.01.19;Fortuna Dusseldorf;RB Leipzig;0;4;A;10;12;0;9;1;0;0;0
D1;01.02.19;Hannover;RB Leipzig;0;3;A;5;19;1;8;2;2;0;0
D1;02.02.19;Ein Frankfurt;Dortmund;1;1;D;12;13;7;4;2;2;0;0
D1;02.02.19;Hertha;Wolfsburg;0;1;A;11;8;4;4;3;1;0;0
D1;02.02.19;Hoffenheim;Fortuna Dusseldorf;1;1;D;12;8;4;6;3;4;0;0
D1;02.02.19;Leverkusen;Bayern Munich;3;1;H;11;17;4;6;3;2;0;0
D1;02.02.19;Nurnberg;Werder Bremen;1;1;D;11;10;2;3;4;1;0;0
D1;02.02.19;Schalke 04;M'gladbach;0;2;A;9;16;1;9;1;2;1;0
D1;03.02.19;Augsburg;Mainz;3;0;H;19;6;8;0;0;1;0;0
D1;03.02.19;Stuttgart;Freiburg;2;2;D;17;16;4;4;5;0;1;0
D1;08.02.19;Mainz;Leverkusen;1;5;A;15;18;2;7;3;1;0;0
D1;09.02.19;Bayern Munich;Schalke 04;3;1;H;17;7;4;5;1;2;0;0
D1;09.02.19;Dortmund;Hoffenheim;3;3;D;16;14;7;6;0;3;0;0
D1;09.02.19;Freiburg;Wolfsburg;3;3;D;10;15;4;4;3;2;0;0
D1;09.02.19;Hannover;Nurnberg;2;0;H;18;9;8;1;2;2;0;1
D1;09.02.19;M'gladbach;Hertha;0;3;A;13;11;4;4;0;2;0;0
D1;09.02.19;RB Leipzig;Ein Frankfurt;0;0;D;14;6;1;2;4;2;0;0
D1;10.02.19;Fortuna Dusseldorf;Stuttgart;3;0;H;15;15;6;2;3;4;0;1
D1;10.02.19;Werder Bremen;Augsburg;4;0;H;11;13;5;3;0;1;0;0
D1;15.02.19;Augsburg;Bayern Munich;2;3;A;8;17;2;8;1;2;0;0
D1;16.02.19;Hertha;Werder Bremen;1;1;D;11;8;2;2;3;3;0;0
D1;16.02.19;Hoffenheim;Hannover;3;0;H;26;5;11;1;0;1;0;0
D1;16.02.19;Schalke 04;Freiburg;0;0;D;15;12;2;3;0;4;1;1
D1;16.02.19;Stuttgart;RB Leipzig;1;3;A;7;7;3;4;1;1;0;0
D1;16.02.19;Wolfsburg;Mainz;3;0;H;16;12;6;4;1;1;0;0
D1;17.02.19;Ein Frankfurt;M'gladbach;1;1;D;12;14;3;5;3;1;0;0
D1;17.02.19;Leverkusen;Fortuna Dusseldorf;2;0;H;13;3;7;0;1;3;0;0
D1;18.02.19;Nurnberg;Dortmund;0;0;D;7;17;2;6;1;1;0;0
D1;22.02.19;Werder Bremen;Stuttgart;1;1;D;15;8;4;3;1;3;0;0
D1;23.02.19;Bayern Munich;Hertha;1;0;H;12;9;4;2;2;0;0;1
D1;23.02.19;Fortuna Dusseldorf;Nurnberg;2;1;H;19;5;7;2;3;4;0;1
D1;23.02.19;Freiburg;Augsburg;5;1;H;19;14;11;4;0;3;0;1
D1;23.02.19;Mainz;Schalke 04;3;0;H;21;10;6;3;4;2;0;0
D1;23.02.19;M'gladbach;Wolfsburg;0;3;A;15;5;5;3;2;1;0;0
D1;24.02.19;Dortmund;Leverkusen;3;2;H;9;13;4;4;1;2;0;0
D1;24.02.19;Hannover;Ein Frankfurt;0;3;A;11;14;3;8;1;1;0;0
D1;25.02.19;RB Leipzig;Hoffenheim;1;1;D;15;7;4;4;0;1;0;0
D1;01.03.19;Augsburg;Dortmund;2;1;H;9;18;4;8;1;2;0;0
D1;02.03.19;Ein Frankfurt;Hoffenheim;3;2;H;18;20;10;7;0;3;0;1
D1;02.03.19;Hertha;Mainz;2;1;H;11;13;4;1;0;2;0;0
D1;02.03.19;Leverkusen;Freiburg;2;0;H;17;8;5;3;0;0;0;0
D1;02.03.19;M'gladbach;Bayern Munich;1;5;A;11;19;2;14;2;2;0;0
D1;02.03.19;Nurnberg;RB Leipzig;0;1;A;7;12;1;5;2;3;0;0
D1;02.03.19;Schalke 04;Fortuna Dusseldorf;0;4;A;7;13;2;5;4;2;0;0
D1;03.03.19;Stuttgart;Hannover;5;1;H;14;3;8;1;2;2;0;0
D1;03.03.19;Wolfsburg;Werder Bremen;1;1;D;13;12;5;3;0;2;0;0
D1;08.03.19;Werder Bremen;Schalke 04;4;2;H;20;14;7;8;2;1;0;0
D1;09.03.19;Bayern Munich;Wolfsburg;6;0;H;22;4;12;1;0;1;0;0
D1;09.03.19;Dortmund;Stuttgart;3;1;H;18;7;8;1;3;3;0;0
D1;09.03.19;Freiburg;Hertha;2;1;H;10;16;4;6;1;3;0;0
D1;09.03.19;Mainz;M'gladbach;0;1;A;15;11;2;4;2;0;0;0
D1;09.03.19;RB Leipzig;Augsburg;0;0;D;17;5;4;3;1;1;0;0
D1;10.03.19;Hannover;Leverkusen;2;3;A;11;15;5;5;3;1;0;0
D1;10.03.19;Hoffenheim;Nurnberg;2;1;H;18;11;6;5;3;2;0;0
D1;11.03.19;Fortuna Dusseldorf;Ein Frankfurt;0;3;A;7;15;3;6;1;2;0;0
D1;15.03.19;M'gladbach;Freiburg;1;1;D;13;10;2;2;0;3;0;0
D1;16.03.19;Augsburg;Hannover;3;1;H;22;13;10;4;1;4;0;0
D1;16.03.19;Hertha;Dortmund;2;3;A;7;25;4;8;3;3;2;0
D1;16.03.19;Schalke 04;RB Leipzig;0;1;A;14;15;3;4;1;1;0;0
D1;16.03.19;Stuttgart;Hoffenheim;1;1;D;13;21;2;8;4;2;0;0
D1;16.03.19;Wolfsburg;Fortuna Dusseldorf;5;2;H;19;18;10;6;1;1;0;0
D1;17.03.19;Bayern Munich;Mainz;6;0;H;22;7;11;1;1;0;0;0
D1;17.03.19;Ein Frankfurt;Nurnberg;1;0;H;24;9;4;3;0;2;0;0
D1;17.03.19;Leverkusen;Werder Bremen;1;3;A;15;10;2;5;3;2;0;0
D1;29.03.19;Hoffenheim;Leverkusen;4;1;H;13;18;5;6;2;2;0;0
D1;30.03.19;Dortmund;Wolfsburg;2;0;H;11;7;5;3;0;3;0;0
D1;30.03.19;Fortuna Dusseldorf;M'gladbach;3;1;H;8;13;4;6;2;3;0;0
D1;30.03.19;Freiburg;Bayern Munich;1;1;D;12;26;5;8;3;1;0;0
D1;30.03.19;Nurnberg;Augsburg;3;0;H;12;14;4;3;1;3;0;0
D1;30.03.19;RB Leipzig;Hertha;5;0;H;21;6;9;0;1;1;0;0
D1;30.03.19;Werder Bremen;Mainz;3;1;H;8;12;4;5;0;1;0;0
D1;31.03.19;Ein Frankfurt;Stuttgart;3;0;H;11;10;5;3;2;1;0;0
D1;31.03.19;Hannover;Schalke 04;0;1;A;15;6;3;3;1;1;0;0
D1;05.04.19;Mainz;Freiburg;5;0;H;9;17;5;5;3;1;0;0
D1;06.04.19;Bayern Munich;Dortmund;5;0;H;22;5;10;1;1;2;0;0
D1;06.04.19;Hertha;Fortuna Dusseldorf;1;2;A;13;13;3;7;2;1;0;0
D1;06.04.19;Leverkusen;RB Leipzig;2;4;A;11;8;4;4;2;1;0;0
D1;06.04.19;Schalke 04;Ein Frankfurt;1;2;A;6;16;4;5;5;1;1;0
D1;06.04.19;Stuttgart;Nurnberg;1;1;D;14;19;4;6;1;3;0;0
D1;06.04.19;Wolfsburg;Hannover;3;1;H;13;11;5;4;1;2;0;0
D1;07.04.19;Augsburg;Hoffenheim;0;4;A;8;18;0;9;1;1;0;0
D1;07.04.19;M'gladbach;Werder Bremen;1;1;D;15;12;3;6;2;2;0;0
D1;12.04.19;Nurnberg;Schalke 04;1;1;D;17;16;6;2;1;2;0;0
D1;13.04.19;Dortmund;Mainz;2;1;H;11;17;7;9;0;1;0;0
D1;13.04.19;Hannover;M'gladbach;0;1;A;12;18;5;9;0;0;0;0
D1;13.04.19;RB Leipzig;Wolfsburg;2;0;H;21;6;10;2;1;1;0;0
D1;13.04.19;Stuttgart;Leverkusen;0;1;A;13;18;5;5;1;0;1;0
D1;13.04.19;Werder Bremen;Freiburg;2;1;H;17;9;7;5;1;3;0;0
D1;14.04.19;Ein Frankfurt;Augsburg;1;3;A;17;18;4;6;3;1;1;0
D1;14.04.19;Fortuna Dusseldorf;Bayern Munich;1;4;A;7;21;2;10;1;0;0;0
D1;14.04.19;Hoffenheim;Hertha;2;0;H;30;5;7;2;1;0;0;0
D1;20.04.19;Augsburg;Stuttgart;6;0;H;24;14;13;4;0;0;0;0
D1;20.04.19;Bayern Munich;Werder Bremen;1;0;H;28;3;7;0;0;2;0;1
D1;20.04.19;Leverkusen;Nurnberg;2;0;H;20;5;9;1;0;0;0;0
D1;20.04.19;Mainz;Fortuna Dusseldorf;3;1;H;21;17;5;7;0;3;0;0
D1;20.04.19;M'gladbach;RB Leipzig;1;2;A;14;14;4;4;0;2;0;0
D1;20.04.19;Schalke 04;Hoffenheim;2;5;A;15;11;5;6;2;3;0;0
D1;21.04.19;Freiburg;Dortmund;0;4;A;9;10;2;6;2;0;0;0
D1;21.04.19;Hertha;Hannover;0;0;D;16;13;3;5;4;1;0;0
D1;22.04.19;Wolfsburg;Ein Frankfurt;1;1;D;21;12;8;3;2;3;0;0
D1;26.04.19;Augsburg;Leverkusen;1;4;A;8;13;2;7;1;0;0;0
D1;27.04.19;Dortmund;Schalke 04;2;4;A;8;8;2;4;0;6;2;0
D1;27.04.19;Ein Frankfurt;Hertha;0;0;D;10;10;4;3;0;5;0;1
D1;27.04.19;Fortuna Dusseldorf;Werder Bremen;4;1;H;13;18;6;9;1;3;0;0
D1;27.04.19;Hannover;Mainz;1;0;H;7;23;3;4;2;1;0;0
D1;27.04.19;RB Leipzig;Freiburg;2;1;H;15;14;4;8;3;5;0;0
D1;27.04.19;Stuttgart;M'gladbach;1;0;H;13;17;6;4;2;1;0;0
D1;28.04.19;Hoffenheim;Wolfsburg;1;4;A;19;22;7;10;2;2;0;0
D1;28.04.19;Nurnberg;Bayern Munich;1;1;D;9;18;4;6;1;2;0;0
D1;03.05.19;Mainz;RB Leipzig;3;3;D;14;15;6;5;1;1;0;0
D1;04.05.19;Bayern Munich;Hannover;3;1;H;27;2;14;1;0;3;0;1
D1;04.05.19;Hertha;Stuttgart;3;1;H;11;14;6;1;1;1;0;0
D1;04.05.19;M'gladbach;Hoffenheim;2;2;D;10;26;5;9;2;4;0;0
D1;04.05.19;Werder Bremen;Dortmund;2;2;D;14;21;4;8;2;1;0;0
D1;04.05.19;Wolfsburg;Nurnberg;2;0;H;10;12;4;3;0;0;0;0
D1;05.05.19;Freiburg;Fortuna Dusseldorf;1;1;D;9;16;3;3;2;3;1;0
D1;05.05.19;Leverkusen;Ein Frankfurt;6;1;H;17;4;11;2;0;3;0;0
D1;05.05.19;Schalke 04;Augsburg;0;0;D;14;7;3;3;1;0;0;0
D1;11.05.19;Augsburg;Hertha;3;4;A;5;24;3;8;0;1;0;0
D1;11.05.19;Dortmund;Fortuna Dusseldorf;3;2;H;15;8;5;3;1;0;0;1
D1;11.05.19;Hannover;Freiburg;3;0;H;18;5;6;1;0;2;0;0
D1;11.05.19;Hoffenheim;Werder Bremen;0;1;A;19;11;3;6;3;4;0;0
D1;11.05.19;Leverkusen;Schalke 04;1;1;D;18;8;5;3;2;1;0;0
D1;11.05.19;Nurnberg;M'gladbach;0;4;A;12;16;2;5;0;2;0;0
D1;11.05.19;RB Leipzig;Bayern Munich;0;0;D;10;11;3;5;0;2;0;0
D1;11.05.19;Stuttgart;Wolfsburg;3;0;H;11;8;4;2;1;2;0;0
D1;12.05.19;Ein Frankfurt;Mainz;0;2;A;13;15;4;4;1;1;0;0
D1;18.05.19;Bayern Munich;Ein Frankfurt;5;1;H;23;6;14;2;2;2;0;0
D1;18.05.19;Fortuna Dusseldorf;Hannover;2;1;H;15;14;7;3;2;1;0;0
D1;18.05.19;Freiburg;Nurnberg;5;1;H;18;14;8;5;2;1;0;0
D1;18.05.19;Hertha;Leverkusen;1;5;A;9;13;4;8;1;1;0;0
D1;18.05.19;Mainz;Hoffenheim;4;2;H;22;19;12;7;2;4;0;1
D1;18.05.19;M'gladbach;Dortmund;0;2;A;7;12;0;3;1;1;0;0
D1;18.05.19;Schalke 04;Stuttgart;0;0;D;12;16;3;8;0;1;0;0
