Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HS;AS;HST;AST;HY;AY;HR;AR
D1;27.09.14;Schalke 04;Dortmund;2;1;H;11;17;6;5;1;1;0;0
D1;27.09.14;Stuttgart;Hannover;1;0;H;12;12;6;4;3;2;0;0
D1;27.09.14;Wolfsburg;Werder Bremen;2;1;H;18;8;8;3;0;0;0;0
D1;28.09.14;Augsburg;Hertha;1;0;H;8;10;3;3;2;4;0;0
D1;28.09.14;Hamburg;Ein Frankfurt;1;2;A;14;7;6;4;2;2;0;0
D1;03.10.14;Hertha;Stuttgart;3;2;H;12;9;9;2;2;2;0;0
D1;04.10.14;Bayern Munich;Hannover;4;0;H;23;6;9;3;0;0;0;0
D1;04.10.14;Dortmund;Hamburg;0;1;A;17;10;3;5;2;4;0;0
D1;04.10.14;Ein Frankfurt;FC Koln;3;2;H;19;12;8;7;1;1;0;0
D1;04.10.14;Hoffenheim;Schalke 04;2;1;H;20;13;8;3;3;4;0;1
D1;04.10.14;Leverkusen;Paderborn;2;2;D;21;8;10;5;3;3;0;1
D1;04.10.14;Werder Bremen;Freiburg;1;1;D;18;7;7;3;0;1;0;0
D1;05.10.14;M'gladbach;Mainz;1;1;D;18;8;10;2;0;3;0;0
D1;05.10.14;Wolfsburg;Augsburg;1;0;H;15;7;4;1;0;2;0;0
D1;18.10.14;Bayern Munich;Werder Bremen;6;0;H;19;0;6;0;0;1;0;0
D1;18.10.14;FC Koln;Dortmund;2;1;H;5;16;2;3;1;3;0;0
D1;18.10.14;Freiburg;Wolfsburg;1;2;A;14;15;7;8;1;1;0;0
D1;18.10.14;Hannover;M'gladbach;0;3;A;11;10;4;4;1;1;0;0
D1;18.10.14;Mainz;Augsburg;2;1;H;8;15;6;6;3;2;0;0
D1;18.10.14;Schalke 04;Hertha;2;0;H;7;15;3;4;1;1;0;0
D1;18.10.14;Stuttgart;Leverkusen;3;3;D;13;17;6;6;3;2;0;0
D1;19.10.14;Hamburg;Hoffenheim;1;1;D;17;9;6;4;1;3;0;0
D1;19.10.14;Paderborn;Ein Frankfurt;3;1;H;14;11;5;3;0;1;0;0
D1;24.10.14;Werder Bremen;FC Koln;0;1;A;11;10;4;4;3;0;0;0
D1;25.10.14;Augsburg;Freiburg;2;0;H;15;10;4;3;3;1;0;0
D1;25.10.14;Dortmund;Hannover;0;1;A;17;7;4;3;3;4;0;1
D1;25.10.14;Ein Frankfurt;Stuttgart;4;5;A;21;20;13;10;5;3;1;0
D1;25.10.14;Hertha;Hamburg;3;0;H;15;10;6;3;0;2;0;0
D1;25.10.14;Hoffenheim;Paderborn;1;0;H;19;11;5;1;2;3;0;0
D1;25.10.14;Leverkusen;Schalke 04;1;0;H;24;4;7;1;1;4;1;0
D1;26.10.14;M'gladbach;Bayern Munich;0;0;D;11;20;5;5;1;3;0;0
D1;26.10.14;Wolfsburg;Mainz;3;0;H;24;16;12;4;1;3;0;0
D1;31.10.14;Schalke 04;Augsburg;1;0;H;13;20;7;5;2;2;0;0
D1;01.11.14;Bayern Munich;Dortmund;2;1;H;25;10;14;4;1;2;0;0
D1;01.11.14;Hamburg;Leverkusen;1;0;H;5;11;1;2;6;3;0;0
D1;01.11.14;Hannover;Ein Frankfurt;1;0;H;14;6;3;4;2;2;0;0
D1;01.11.14;Mainz;Werder Bremen;1;2;A;21;9;3;7;4;3;0;0
D1;01.11.14;Stuttgart;Wolfsburg;0;4;A;13;15;4;6;1;0;0;0
D1;02.11.14;FC Koln;Freiburg;0;1;A;10;8;3;3;1;3;0;0
D1;02.11.14;M'gladbach;Hoffenheim;3;1;H;13;15;7;3;1;1;0;0
D1;02.11.14;Paderborn;Hertha;3;1;H;18;10;6;4;0;2;0;0
D1;07.11.14;Hertha;Hannover;0;2;A;7;12;1;5;3;2;0;0
D1;08.11.14;Augsburg;Paderborn;3;0;H;11;16;4;3;2;3;0;0
D1;08.11.14;Ein Frankfurt;Bayern Munich;0;4;A;6;19;2;9;2;1;0;0
D1;08.11.14;Freiburg;Schalke 04;2;0;H;19;11;9;4;1;3;0;0
D1;08.11.14;Hoffenheim;FC Koln;3;4;A;22;11;6;7;1;2;0;0
D1;08.11.14;Leverkusen;Mainz;0;0;D;24;6;6;1;1;3;0;0
D1;08.11.14;Werder Bremen;Stuttgart;2;0;H;12;8;4;1;1;1;0;0
D1;09.11.14;Dortmund;M'gladbach;1;0;H;22;1;6;0;3;2;0;0
D1;09.11.14;Wolfsburg;Hamburg;2;0;H;13;10;5;2;2;3;0;0
D1;22.11.14;Bayern Munich;Hoffenheim;4;0;H;17;11;9;5;2;2;0;1
D1;22.11.14;FC Koln;Hertha;1;2;A;12;10;2;6;0;3;0;0
D1;22.11.14;Hannover;Leverkusen;1;3;A;10;20;5;4;3;1;0;0
D1;22.11.14;Mainz;Freiburg;2;2;D;11;10;2;3;0;1;0;0
D1;22.11.14;M'gladbach;Ein Frankfurt;1;3;A;9;25;3;13;1;3;1;0
D1;22.11.14;Paderborn;Dortmund;2;2;D;8;13;4;5;3;1;0;0
D1;22.11.14;Schalke 04;Wolfsburg;3;2;H;9;17;6;2;1;1;0;0
D1;23.11.14;Hamburg;Werder Bremen;2;0;H;14;12;5;7;4;3;0;1
D1;23.11.14;Stuttgart;Augsburg;0;1;A;9;17;1;6;2;3;1;0
D1;28.11.14;Freiburg;Stuttgart;1;4;A;16;18;6;9;2;1;1;0
D1;29.11.14;Augsburg;Hamburg;3;1;H;13;9;8;3;1;4;0;0
D1;29.11.14;Hertha;Bayern Munich;0;1;A;4;15;1;5;1;0;0;0
D1;29.11.14;Hoffenheim;Hannover;4;3;H;16;13;7;5;1;4;0;0
D1;29.11.14;Leverkusen;FC Koln;5;1;H;25;5;10;1;1;2;0;0
D1;29.11.14;Schalke 04;Mainz;4;1;H;14;22;9;10;2;1;0;0
D1;29.11.14;Werder Bremen;Paderborn;4;0;H;24;15;13;4;2;1;0;0
D1;30.11.14;Ein Frankfurt;Dortmund;2;0;H;11;17;3;6;2;2;0;0
D1;30.11.14;Wolfsburg;M'gladbach;1;0;H;23;10;12;2;0;2;0;0
D1;05.12.14;Dortmund;Hoffenheim;1;0;H;19;6;6;1;1;4;0;0
D1;06.12.14;Bayern Munich;Leverkusen;1;0;H;9;3;3;1;0;3;0;0
D1;06.12.14;FC Koln;Augsburg;1;2;A;12;14;4;4;0;1;0;0
D1;06.12.14;Hannover;Wolfsburg;1;3;A;16;15;6;7;2;1;0;0
D1;06.12.14;M'gladbach;Hertha;3;2;H;13;11;10;3;2;3;0;0
D1;06.12.14;Paderborn;Freiburg;1;1;D;24;4;8;2;2;4;0;0
D1;06.12.14;Stuttgart;Schalke 04;0;4;A;13;13;3;6;0;0;0;0
D1;07.12.14;Ein Frankfurt;Werder Bremen;5;2;H;22;10;13;4;2;2;0;0
D1;07.12.14;Hamburg;Mainz;2;1;H;18;15;8;4;1;0;0;0
D1;12.12.14;Hoffenheim;Ein Frankfurt;3;2;H;20;19;8;7;3;2;0;0
D1;13.12.14;Augsburg;Bayern Munich;0;4;A;6;26;3;9;0;0;0;0
D1;13.12.14;Freiburg;Hamburg;0;0;D;10;10;4;1;2;2;0;0
D1;13.12.14;Hertha;Dortmund;1;0;H;5;18;3;5;2;1;0;0
D1;13.12.14;Mainz;Stuttgart;1;1;D;22;8;6;2;2;2;0;0
D1;13.12.14;Schalke 04;FC Koln;1;2;A;15;6;3;5;1;1;0;0
D1;13.12.14;Werder Bremen;Hannover;3;3;D;19;12;7;7;3;3;0;0
D1;14.12.14;Leverkusen;M'gladbach;1;1;D;22;7;5;3;4;1;0;0
D1;14.12.14;Wolfsburg;Paderborn;1;1;D;21;6;8;3;4;2;0;0
D1;16.12.14;Bayern Munich;Freiburg;2;0;H;31;2;13;0;1;1;0;0
D1;16.12.14;FC Koln;Mainz;0;0;D;11;13;1;1;2;4;0;0
D1;16.12.14;Hamburg;Stuttgart;0;1;A;8;16;2;6;1;2;0;1
D1;16.12.14;Hannover;Augsburg;2;0;H;10;10;3;5;0;3;0;0
D1;17.12.14;Dortmund;Wolfsburg;2;2;D;17;10;6;4;1;0;0;0
D1;17.12.14;Ein Frankfurt;Hertha;4;4;D;16;8;7;5;3;2;0;0
D1;17.12.14;Hoffenheim;Leverkusen;0;1;A;9;18;7;9;1;3;0;0
D1;17.12.14;M'gladbach;Werder Bremen;4;1;H;9;9;6;4;1;1;0;1
D1;17.12.14;Paderborn;Schalke 04;1;2;A;21;16;4;8;0;3;0;0
D1;19.12.14;Mainz;Bayern Munich;1;2;A;5;12;3;5;2;0;0;0
D1;20.12.14;Augsburg;M'gladbach;2;1;H;18;14;6;7;3;2;0;0
D1;20.12.14;Leverkusen;Ein Frankfurt;1;1;D;16;9;3;5;3;2;0;0
D1;20.12.14;Schalke 04;Hamburg;0;0;D;17;15;8;6;1;2;0;0
D1;20.12.14;Stuttgart;Paderborn;0;0;D;11;17;3;5;1;3;0;0
D1;20.12.14;Werder Bremen;Dortmund;2;1;H;12;14;3;5;0;0;0;0
D1;20.12.14;Wolfsburg;FC Koln;2;1;H;14;10;3;4;0;0;0;0
D1;21.12.14;Freiburg;Hannover;2;2;D;11;17;6;8;3;3;0;0
D1;21.12.14;Hertha;Hoffenheim;0;5;A;8;15;1;8;3;1;0;0
D1;30.01.15;Wolfsburg;Bayern Munich;4;1;H;13;16;6;7;2;2;0;0
D1;31.01.15;Freiburg;Ein Frankfurt;4;1;H;15;12;8;6;3;3;0;0
D1;31.01.15;Hamburg;FC Koln;0;2;A;10;15;3;6;3;1;0;0
D1;31.01.15;Leverkusen;Dortmund;0;0;D;7;10;3;2;1;2;0;0
D1;31.01.15;Mainz;Paderborn;5;0;H;21;10;8;2;0;1;0;0
D1;31.01.15;Schalke 04;Hannover;1;0;H;15;13;5;1;2;3;1;0
D1;31.01.15;Stuttgart;M'gladbach;0;1;A;12;10;1;2;3;2;0;0
D1;01.02.15;Augsburg;Hoffenheim;3;1;H;15;13;7;5;2;3;0;0
D1;01.02.15;Werder Bremen;Hertha;2;0;H;19;3;8;0;4;3;0;0
D1;03.02.15;Bayern Munich;Schalke 04;1;1;D;10;8;2;5;3;1;1;0
D1;03.02.15;Ein Frankfurt;Wolfsburg;1;1;D;12;9;4;2;2;2;0;0
D1;03.02.15;Hannover;Mainz;1;1;D;9;17;5;7;1;1;0;0
D1;03.02.15;M'gladbach;Freiburg;1;0;H;11;15;6;5;1;2;0;0
D1;04.02.15;Dortmund;Augsburg;0;1;A;15;8;6;3;0;1;0;1
D1;04.02.15;FC Koln;Stuttgart;0;0;D;5;7;0;4;2;0;0;0
D1;04.02.15;Hertha;Leverkusen;0;1;A;2;9;0;3;2;2;1;0
D1;04.02.15;Hoffenheim;Werder Bremen;1;2;A;13;10;5;6;1;4;0;0
D1;04.02.15;Paderborn;Hamburg;0;3;A;13;12;3;4;1;2;0;0
D1;06.02.15;Schalke 04;M'gladbach;1;0;H;10;8;4;1;1;0;0;0
D1;07.02.15;FC Koln;Paderborn;0;0;D;17;9;5;3;1;2;0;0
D1;07.02.15;Freiburg;Dortmund;0;3;A;7;22;1;12;1;2;0;0
D1;07.02.15;Hamburg;Hannover;2;1;H;6;21;3;7;1;0;0;0
D1;07.02.15;Mainz;Hertha;0;2;A;12;11;4;3;2;3;1;1
D1;07.02.15;Stuttgart;Bayern Munich;0;2;A;4;8;0;4;1;1;0;0
D1;07.02.15;Wolfsburg;Hoffenheim;3;0;H;9;16;5;4;2;1;0;0
D1;08.02.15;Augsburg;Ein Frankfurt;2;2;D;11;16;6;5;3;3;0;0
D1;08.02.15;Werder Bremen;Leverkusen;2;1;H;7;13;4;2;1;3;0;0
D1;13.02.15;Dortmund;Mainz;4;2;H;21;6;10;3;0;1;0;0
D1;14.02.15;Bayern Munich;Hamburg;8;0;H;25;7;14;2;0;1;0;0
D1;14.02.15;Ein Frankfurt;Schalke 04;1;0;H;8;8;2;6;5;1;0;0
D1;14.02.15;Hoffenheim;Stuttgart;2;1;H;21;7;6;3;3;3;0;0
D1;14.02.15;Leverkusen;Wolfsburg;4;5;A;15;13;7;9;4;1;1;0
D1;14.02.15;M'gladbach;FC Koln;1;0;H;19;14;8;1;2;4;0;0
D1;14.02.15;Werder Bremen;Augsburg;3;2;H;19;16;9;4;2;2;0;0
D1;15.02.15;Hannover;Paderborn;1;2;A;10;11;2;5;3;1;0;0
D1;15.02.15;Hertha;Freiburg;0;2;A;11;8;6;3;2;2;0;0
D1;20.02.15;Stuttgart;Dortmund;2;3;A;7;13;2;9;1;2;0;0
D1;21.02.15;Augsburg;Leverkusen;2;2;D;16;18;7;12;0;3;0;0
D1;21.02.15;FC Koln;Hannover;1;1;D;16;7;7;5;2;3;0;1
D1;21.02.15;Freiburg;Hoffenheim;1;1;D;10;14;5;5;2;3;1;0
D1;21.02.15;Mainz;Ein Frankfurt;3;1;H;13;8;6;1;2;3;0;1
D1;21.02.15;Paderborn;Bayern Munich;0;6;A;13;17;3;9;0;0;1;0
D1;21.02.15;Schalke 04;Werder Bremen;1;1;D;24;14;5;4;1;2;0;0
D1;22.02.15;Hamburg;M'gladbach;1;1;D;13;12;3;2;3;3;0;0
D1;22.02.15;Wolfsburg;Hertha;2;1;H;17;3;5;2;1;2;0;0
D1;27.02.15;Bayern Munich;FC Koln;4;1;H;23;9;9;4;0;1;0;0
D1;28.02.15;Dortmund;Schalke 04;3;0;H;31;3;13;0;2;2;0;0
D1;28.02.15;Ein Frankfurt;Hamburg;2;1;H;19;9;6;5;2;3;0;1
D1;28.02.15;Hannover;Stuttgart;1;1;D;16;9;5;1;2;2;1;1
D1;28.02.15;Hertha;Augsburg;1;0;H;9;11;4;3;3;4;0;0
D1;28.02.15;Hoffenheim;Mainz;2;0;H;16;19;5;4;3;0;0;0
D1;28.02.15;Leverkusen;Freiburg;1;0;H;11;3;4;2;1;2;0;0
D1;01.03.15;M'gladbach;Paderborn;2;0;H;19;17;7;3;0;2;0;0
D1;01.03.15;Werder Bremen;Wolfsburg;3;5;A;10;13;5;6;2;1;0;0
D1;06.03.15;Stuttgart;Hertha;0;0;D;14;7;3;2;2;2;0;1
D1;07.03.15;Augsburg;Wolfsburg;1;0;H;12;10;6;2;1;1;0;0
D1;07.03.15;Freiburg;Werder Bremen;0;1;A;14;16;5;4;2;1;0;0
D1;07.03.15;Hamburg;Dortmund;0;0;D;4;12;2;2;5;2;0;0
D1;07.03.15;Hannover;Bayern Munich;1;3;A;4;13;1;3;1;3;0;0
D1;07.03.15;Mainz;M'gladbach;2;2;D;23;6;7;3;1;2;0;0
D1;07.03.15;Schalke 04;Hoffenheim;3;1;H;14;18;5;7;1;1;0;0
D1;08.03.15;FC Koln;Ein Frankfurt;4;2;H;9;12;6;5;2;2;1;0
D1;08.03.15;Paderborn;Leverkusen;0;3;A;9;11;2;6;1;1;0;0
D1;13.03.15;Leverkusen;Stuttgart;4;0;H;11;9;5;5;3;3;0;0
D1;14.03.15;Augsburg;Mainz;0;2;A;13;12;2;7;0;0;0;0
D1;14.03.15;Dortmund;FC Koln;0;0;D;10;7;5;2;2;0;0;0
D1;14.03.15;Ein Frankfurt;Paderborn;4;0;H;11;8;6;3;2;6;0;0
D1;14.03.15;Hertha;Schalke 04;2;2;D;13;12;6;6;3;2;0;0
D1;14.03.15;Hoffenheim;Hamburg;3;0;H;20;10;7;2;1;2;0;1
D1;14.03.15;Werder Bremen;Bayern Munich;0;4;A;6;13;3;7;3;3;0;0
D1;15.03.15;M'gladbach;Hannover;2;0;H;23;7;8;1;1;0;0;0
D1;15.03.15;Wolfsburg;Freiburg;3;0;H;25;16;8;5;0;1;0;0
D1;20.03.15;Hamburg;Hertha;0;1;A;13;9;4;3;2;1;1;0
D1;21.03.15;FC Koln;Werder Bremen;1;1;D;14;11;2;6;2;2;0;0
D1;21.03.15;Freiburg;Augsburg;2;0;H;15;17;8;6;1;0;0;0
D1;21.03.15;Hannover;Dortmund;2;3;A;15;13;5;6;1;1;1;0
D1;21.03.15;Paderborn;Hoffenheim;0;0;D;15;8;7;2;0;2;0;1
D1;21.03.15;Schalke 04;Leverkusen;0;1;A;13;16;5;7;2;4;0;0
D1;21.03.15;Stuttgart;Ein Frankfurt;3;1;H;9;11;5;5;2;2;0;0
D1;22.03.15;Bayern Munich;M'gladbach;0;2;A;16;4;8;4;0;2;0;0
D1;22.03.15;Mainz;Wolfsburg;1;1;D;22;8;1;3;0;2;0;0
D1;04.04.15;Dortmund;Bayern Munich;0;1;A;15;7;2;2;2;3;0;0
D1;04.04.15;Ein Frankfurt;Hannover;2;2;D;13;15;7;6;2;3;0;0
D1;04.04.15;Freiburg;FC Koln;1;0;H;11;19;4;6;3;2;0;0
D1;04.04.15;Hoffenheim;M'gladbach;1;4;A;22;12;6;7;3;2;0;0
D1;04.04.15;Leverkusen;Hamburg;4;0;H;25;4;9;1;3;2;0;0
D1;04.04.15;Werder Bremen;Mainz;0;0;D;15;15;5;3;4;2;0;0
D1;04.04.15;Wolfsburg;Stuttgart;3;1;H;23;13;9;5;1;2;0;0
D1;05.04.15;Augsburg;Schalke 04;0;0;D;21;18;3;3;3;3;0;0
D1;05.04.15;Hertha;Paderborn;2;0;H;13;8;5;2;1;4;0;0
D1;10.04.15;Hannover;Hertha;1;1;D;11;9;5;3;3;1;0;0
D1;11.04.15;Bayern Munich;Ein Frankfurt;3;0;H;19;4;10;1;1;3;0;0
D1;11.04.15;Hamburg;Wolfsburg;0;2;A;5;15;0;8;3;1;1;0
D1;11.04.15;Mainz;Leverkusen;2;3;A;8;9;2;5;1;2;0;0
D1;11.04.15;M'gladbach;Dortmund;3;1;H;12;17;7;3;1;0;0;0
D1;11.04.15;Paderborn;Augsburg;2;1;H;14;16;4;5;1;2;0;0
D1;11.04.15;Schalke 04;Freiburg;0;0;D;21;10;6;3;2;3;0;0
D1;12.04.15;FC Koln;Hoffenheim;3;2;H;18;24;6;8;4;2;1;0
D1;12.04.15;Stuttgart;Werder Bremen;3;2;H;15;12;3;3;1;3;1;0
D1;17.04.15;Ein Frankfurt;M'gladbach;0;0;D;17;11;5;4;3;2;0;0
D1;18.04.15;Augsburg;Stuttgart;2;1;H;12;16;4;7;2;4;0;0
D1;18.04.15;Dortmund;Paderborn;3;0;H;21;2;8;0;1;0;0;0
D1;18.04.15;Freiburg;Mainz;2;3;A;25;12;10;5;1;1;0;0
D1;18.04.15;Hertha;FC Koln;0;0;D;10;7;4;2;0;1;0;0
D1;18.04.15;Hoffenheim;Bayern Munich;0;2;A;8;20;1;5;3;3;0;0
D1;18.04.15;Leverkusen;Hannover;4;0;H;25;5;10;1;1;3;0;0
D1;19.04.15;Werder Bremen;Hamburg;1;0;H;11;8;5;2;1;3;0;1
D1;19.04.15;Wolfsburg;Schalke 04;1;1;D;26;7;9;2;2;2;0;0
D1;24.04.15;Mainz;Schalke 04;2;0;H;11;18;3;2;0;2;0;0
D1;25.04.15;Bayern Munich;Hertha;1;0;H;16;8;7;3;0;1;0;0
D1;25.04.15;Dortmund;Ein Frankfurt;2;0;H;12;11;4;0;3;3;0;0
D1;25.04.15;FC Koln;Leverkusen;1;1;D;14;9;4;5;2;3;0;0
D1;25.04.15;Hamburg;Augsburg;3;2;H;15;14;8;3;3;1;0;0
D1;25.04.15;Hannover;Hoffenheim;1;2;A;12;13;5;4;5;2;0;0
D1;25.04.15;Stuttgart;Freiburg;2;2;D;11;14;3;7;3;2;1;0
D1;26.04.15;M'gladbach;Wolfsburg;1;0;H;19;9;5;0;2;2;0;0
D1;26.04.15;Paderborn;Werder Bremen;2;2;D;20;13;8;6;1;1;1;0
D1;02.05.15;Augsburg;FC Koln;0;0;D;16;6;3;1;0;0;0;0
D1;02.05.15;Freiburg;Paderborn;1;2;A;15;14;5;6;1;3;0;0
D1;02.05.15;Hoffenheim;Dortmund;1;1;D;15;11;4;3;1;3;0;0
D1;02.05.15;Leverkusen;Bayern Munich;2;0;H;20;9;8;5;1;4;0;0
D1;02.05.15;Schalke 04;Stuttgart;3;2;H;20;15;6;7;1;0;0;0
D1;02.05.15;Werder Bremen;Ein Frankfurt;1;0;H;16;14;8;5;2;2;0;0
D1;02.05.15;Wolfsburg;Hannover;2;2;D;20;15;4;9;1;1;0;0
D1;03.05.15;Hertha;M'gladbach;1;2;A;10;18;3;7;2;3;0;0
D1;03.05.15;Mainz;Hamburg;1;2;A;9;13;5;5;4;2;1;0
D1;08.05.15;Hamburg;Freiburg;1;1;D;16;15;8;7;0;1;0;0
D1;09.05.15;Bayern Munich;Augsburg;0;1;A;16;12;4;4;2;1;1;0
D1;09.05.15;Dortmund;Hertha;2;0;H;15;2;4;0;2;3;0;0
D1;09.05.15;Ein Frankfurt;Hoffenheim;3;1;H;13;8;4;5;3;3;0;0
D1;09.05.15;Hannover;Werder Bremen;1;1;D;12;9;3;3;4;1;0;0
D1;09.05.15;M'gladbach;Leverkusen;3;0;H;10;19;7;2;2;3;0;0
D1;09.05.15;Stuttgart;Mainz;2;0;H;18;7;7;2;2;1;0;0
D1;10.05.15;FC Koln;Schalke 04;2;0;H;13;5;6;1;1;2;0;0
D1;10.05.15;Paderborn;Wolfsburg;1;3;A;16;10;4;5;0;3;0;0
D1;16.05.15;Augsburg;Hannover;1;2;A;8;8;2;3;1;4;2;1
D1;16.05.15;Freiburg;Bayern Munich;2;1;H;9;17;3;6;1;0;0;0
D1;16.05.15;Hertha;Ein Frankfurt;0;0;D;9;1;2;0;3;5;0;0
D1;16.05.15;Leverkusen;Hoffenheim;2;0;H;13;16;4;5;2;0;0;0
D1;16.05.15;Mainz;FC Koln;2;0;H;18;12;6;4;1;3;0;0
D1;16.05.15;Schalke 04;Paderborn;1;0;H;18;22;2;4;3;2;0;0
D1;16.05.15;Stuttgart;Hamburg;2;1;H;22;7;11;1;1;5;0;0
D1;16.05.15;Werder Bremen;M'gladbach;0;2;A;19;14;3;4;0;1;0;0
D1;16.05.15;Wolfsburg;Dortmund;2;1;H;12;17;8;3;4;2;0;0
D1;23.05.15;Bayern Munich;Mainz;2;0;H;20;7;7;5;0;0;0;0
D1;23.05.15;Dortmund;Werder Bremen;3;2;H;22;7;8;4;0;0;0;0
D1;23.05.15;Ein Frankfurt;Leverkusen;2;1;H;8;19;3;7;2;0;0;0
D1;23.05.15;FC Koln;Wolfsburg;2;2;D;12;15;3;5;0;0;0;0
D1;23.05.15;Hamburg;Schalke 04;2;0;H;11;11;4;4;1;2;0;0
D1;23.05.15;Hannover;Freiburg;2;1;H;11;9;6;5;3;2;0;0
D1;23.05.15;Hoffenheim;Hertha;2;1;H;16;4;5;1;2;2;0;0
D1;23.05.15;M'gladbach;Augsburg;1;3;A;10;15;3;4;4;2;1;0
D1;23.05.15;Paderborn;Stuttgart;1;2;A;15;18;5;3;2;2;0;0
