Div;Date;HomeTeam;AwayTeam;FTR;HS;AS;HY;AY;HR;AR
D1;07.11.10;Leverkusen;Kaiserslautern;H;25;12;1;3;0;0
D1;07.11.10;Stuttgart;Werder Bremen;H;16;11;1;0;0;0
D1;12.11.10;Dortmund;Hamburg;H;11;7;0;1;0;0
D1;13.11.10;FC Koln;M'gladbach;A;17;19;0;2;0;0
D1;13.11.10;Kaiserslautern;Stuttgart;D;16;12;3;2;0;0
D1;13.11.10;Mainz;Hannover;A;12;12;0;1;0;1
D1;13.11.10;St Pauli;Leverkusen;A;8;23;3;4;0;0
D1;13.11.10;Werder Bremen;Ein Frankfurt;D;18;13;1;1;0;0
D1;13.11.10;Wolfsburg;Schalke 04;D;17;13;2;3;1;0
D1;14.11.10;Bayern Munich;Nurnberg;H;13;12;1;1;0;0
D1;14.11.10;Hoffenheim;Freiburg;A;12;10;0;1;0;0
D1;20.11.10;Ein Frankfurt;Hoffenheim;A;8;18;4;4;0;0
D1;20.11.10;Freiburg;Dortmund;A;9;18;0;1;0;0
D1;20.11.10;Hannover;Hamburg;H;14;11;2;4;0;0
D1;20.11.10;Leverkusen;Bayern Munich;D;17;8;2;2;0;0
D1;20.11.10;M'gladbach;Mainz;A;8;16;1;1;0;0
D1;20.11.10;Nurnberg;Kaiserslautern;A;18;10;1;3;0;1
D1;20.11.10;Schalke 04;Werder Bremen;H;14;10;1;1;0;1
D1;21.11.10;St Pauli;Wolfsburg;D;18;3;0;3;0;0
D1;21.11.10;Stuttgart;FC Koln;A;20;18;4;3;0;0
D1;26.11.10;Mainz;Nurnberg;H;10;13;4;2;0;0
D1;27.11.10;Bayern Munich;Ein Frankfurt;H;25;8;1;0;0;0
D1;27.11.10;Dortmund;M'gladbach;H;22;8;1;1;0;0
D1;27.11.10;Hamburg;Stuttgart;H;15;14;2;3;0;1
D1;27.11.10;Hannover;Freiburg;H;12;13;0;1;0;0
D1;27.11.10;Hoffenheim;Leverkusen;D;15;7;1;3;0;0
D1;27.11.10;Kaiserslautern;Schalke 04;H;15;6;3;2;0;0
D1;28.11.10;FC Koln;Wolfsburg;D;13;11;2;2;0;0
D1;28.11.10;Werder Bremen;St Pauli;H;14;16;2;0;1;1
D1;03.12.10;St Pauli;Kaiserslautern;H;16;12;1;3;0;0
D1;04.12.10;Ein Frankfurt;Mainz;H;15;10;0;2;0;0
D1;04.12.10;Freiburg;Hamburg;H;10;12;1;0;0;0
D1;04.12.10;M'gladbach;Hannover;A;15;12;2;1;1;0
D1;04.12.10;Schalke 04;Bayern Munich;H;12;17;0;1;0;0
D1;04.12.10;Stuttgart;Hoffenheim;D;19;11;3;2;0;1
D1;04.12.10;Wolfsburg;Werder Bremen;D;11;15;3;1;0;0
D1;05.12.10;Leverkusen;FC Koln;H;11;14;1;1;0;0
D1;05.12.10;Nurnberg;Dortmund;A;7;16;2;2;0;0
D1;10.12.10;Hannover;Stuttgart;H;16;22;2;3;0;0
D1;11.12.10;Bayern Munich;St Pauli;H;22;9;0;1;0;1
D1;11.12.10;Dortmund;Werder Bremen;H;11;8;2;5;0;0
D1;11.12.10;FC Koln;Ein Frankfurt;H;10;14;5;3;0;0
D1;11.12.10;Hamburg;Leverkusen;A;8;16;3;3;0;0
D1;11.12.10;Hoffenheim;Nurnberg;D;19;11;1;3;0;0
D1;11.12.10;Kaiserslautern;Wolfsburg;D;18;5;1;3;0;0
D1;12.12.10;Freiburg;M'gladbach;H;22;14;1;2;0;0
D1;12.12.10;Mainz;Schalke 04;A;7;10;3;2;0;0
D1;17.12.10;M'gladbach;Hamburg;A;18;15;1;0;0;0
D1;18.12.10;Ein Frankfurt;Dortmund;H;12;9;2;2;0;0
D1;18.12.10;Nurnberg;Hannover;H;19;5;1;4;0;0
D1;18.12.10;Schalke 04;FC Koln;H;16;6;0;1;0;0
D1;18.12.10;St Pauli;Mainz;A;14;20;2;1;0;0
D1;18.12.10;Werder Bremen;Kaiserslautern;A;22;17;2;2;1;1
D1;18.12.10;Wolfsburg;Hoffenheim;D;13;15;2;1;0;0
D1;19.12.10;Leverkusen;Freiburg;D;14;8;3;1;0;0
D1;19.12.10;Stuttgart;Bayern Munich;A;12;10;3;1;0;0
D1;14.01.11;Leverkusen;Dortmund;A;12;11;2;1;0;0
D1;15.01.11;Nurnberg;M'gladbach;A;17;6;1;3;0;0
D1;15.01.11;Schalke 04;Hamburg;A;10;9;3;3;0;0
D1;15.01.11;St Pauli;Freiburg;D;11;9;1;1;0;0
D1;15.01.11;Stuttgart;Mainz;H;7;16;1;2;0;0
D1;15.01.11;Werder Bremen;Hoffenheim;H;12;8;3;2;0;0
D1;15.01.11;Wolfsburg;Bayern Munich;D;10;14;2;2;0;0
D1;16.01.11;Ein Frankfurt;Hannover;A;12;16;1;1;0;0
D1;16.01.11;Kaiserslautern;FC Koln;D;15;14;1;6;1;0
D1;21.01.11;Hamburg;Ein Frankfurt;H;9;6;0;0;0;0
D1;22.01.11;Bayern Munich;Kaiserslautern;H;19;13;0;3;0;0
D1;22.01.11;Dortmund;Stuttgart;D;18;7;0;2;0;0
D1;22.01.11;FC Koln;Werder Bremen;H;11;3;3;2;0;0
D1;22.01.11;Freiburg;Nurnberg;D;6;11;0;1;0;0
D1;22.01.11;Hannover;Schalke 04;A;11;11;1;2;0;0
D1;22.01.11;Mainz;Wolfsburg;A;14;8;1;1;0;0
D1;23.01.11;Hoffenheim;St Pauli;D;10;14;1;1;0;0
D1;23.01.11;M'gladbach;Leverkusen;A;16;8;1;1;0;0
D1;28.01.11;Leverkusen;Hannover;H;11;9;0;0;0;0
D1;29.01.11;Kaiserslautern;Mainz;A;17;12;1;0;0;0
D1;29.01.11;Nurnberg;Hamburg;H;17;7;1;2;0;1
D1;29.01.11;Schalke 04;Hoffenheim;A;10;16;2;1;0;0
D1;29.01.11;St Pauli;FC Koln;H;30;3;0;4;0;0
D1;29.01.11;Werder Bremen;Bayern Munich;A;9;17;2;2;1;0
D1;29.01.11;Wolfsburg;Dortmund;A;9;17;2;2;0;0
D1;30.01.11;Ein Frankfurt;M'gladbach;A;17;16;0;2;0;0
D1;30.01.11;Stuttgart;Freiburg;A;15;9;0;2;0;0
D1;04.02.11;Dortmund;Schalke 04;D;21;6;2;3;0;0
D1;05.02.11;FC Koln;Bayern Munich;H;17;12;0;2;0;0
D1;05.02.11;Hannover;Wolfsburg;H;10;12;1;3;0;0
D1;05.02.11;Hoffenheim;Kaiserslautern;H;17;24;1;2;1;0
D1;05.02.11;Mainz;Werder Bremen;D;10;9;1;4;0;0
D1;05.02.11;M'gladbach;Stuttgart;A;12;9;1;2;1;0
D1;05.02.11;Nurnberg;Leverkusen;H;9;11;1;3;1;0
D1;06.02.11;Freiburg;Ein Frankfurt;D;12;12;0;2;0;0
D1;12.02.11;Bayern Munich;Hoffenheim;H;17;14;0;4;0;0
D1;12.02.11;Ein Frankfurt;Leverkusen;A;12;12;3;1;0;0
D1;12.02.11;Kaiserslautern;Dortmund;D;15;17;1;0;0;1
D1;12.02.11;Schalke 04;Freiburg;H;20;3;2;2;0;0
D1;12.02.11;St Pauli;M'gladbach;H;23;7;1;1;0;1
D1;12.02.11;Stuttgart;Nurnberg;A;10;20;3;1;0;0
D1;12.02.11;Wolfsburg;Hamburg;A;8;9;4;1;0;0
D1;13.02.11;FC Koln;Mainz;H;15;9;2;1;0;0
D1;13.02.11;Werder Bremen;Hannover;D;13;6;0;3;0;0
D1;16.02.11;Hamburg;St Pauli;A;22;5;4;2;0;0
D1;18.02.11;Nurnberg;Ein Frankfurt;H;16;3;2;2;0;0
D1;19.02.11;Dortmund;St Pauli;H;25;3;1;2;0;0
D1;19.02.11;Freiburg;Wolfsburg;H;14;18;3;0;0;0
D1;19.02.11;Hamburg;Werder Bremen;H;14;8;3;3;0;0
D1;19.02.11;Hannover;Kaiserslautern;H;12;10;1;1;0;0
D1;19.02.11;Hoffenheim;FC Koln;D;17;8;2;5;0;0
D1;19.02.11;Mainz;Bayern Munich;A;18;19;2;1;0;0
D1;20.02.11;Leverkusen;Stuttgart;H;18;11;1;2;0;0
D1;20.02.11;M'gladbach;Schalke 04;H;13;4;0;0;0;0
D1;25.02.11;Wolfsburg;M'gladbach;H;15;14;4;3;0;0
D1;26.02.11;Bayern Munich;Dortmund;A;14;16;2;3;0;0
D1;26.02.11;FC Koln;Freiburg;H;22;12;2;3;0;0
D1;26.02.11;Hoffenheim;Mainz;A;13;10;1;0;0;0
D1;26.02.11;Kaiserslautern;Hamburg;D;16;16;3;0;0;0
D1;26.02.11;Schalke 04;Nurnberg;D;16;16;1;3;0;0
D1;26.02.11;St Pauli;Hannover;A;7;8;0;2;0;0
D1;27.02.11;Ein Frankfurt;Stuttgart;A;30;11;2;1;0;1
D1;27.02.11;Werder Bremen;Leverkusen;D;9;17;2;1;0;1
D1;04.03.11;Dortmund;FC Koln;H;24;7;0;3;0;0
D1;05.03.11;Ein Frankfurt;Kaiserslautern;D;6;9;4;3;0;0
D1;05.03.11;Hannover;Bayern Munich;H;13;12;3;1;0;1
D1;05.03.11;Leverkusen;Wolfsburg;H;14;9;0;4;0;0
D1;05.03.11;M'gladbach;Hoffenheim;H;13;9;1;4;0;0
D1;05.03.11;Nurnberg;St Pauli;H;20;4;1;3;0;0
D1;05.03.11;Stuttgart;Schalke 04;H;22;14;1;2;0;1
D1;06.03.11;Freiburg;Werder Bremen;A;9;16;3;6;0;0
D1;06.03.11;Hamburg;Mainz;A;8;12;2;2;0;0
D1;11.03.11;FC Koln;Hannover;H;12;14;0;3;0;0
D1;12.03.11;Bayern Munich;Hamburg;H;17;10;2;1;0;0
D1;12.03.11;Hoffenheim;Dortmund;H;11;16;2;1;0;0
D1;12.03.11;Kaiserslautern;Freiburg;H;19;9;0;0;0;0
D1;12.03.11;Schalke 04;Ein Frankfurt;H;9;7;1;3;0;0
D1;12.03.11;Werder Bremen;M'gladbach;D;18;12;3;0;0;0
D1;12.03.11;Wolfsburg;Nurnberg;A;12;8;2;3;0;0
D1;13.03.11;Mainz;Leverkusen;A;5;14;3;3;0;0
D1;13.03.11;St Pauli;Stuttgart;A;9;17;2;2;0;0
D1;18.03.11;M'gladbach;Kaiserslautern;A;8;13;2;0;0;0
D1;19.03.11;Dortmund;Mainz;D;15;9;1;1;0;0
D1;19.03.11;Ein Frankfurt;St Pauli;H;13;11;1;4;0;0
D1;19.03.11;Freiburg;Bayern Munich;A;12;11;2;0;0;0
D1;19.03.11;Hamburg;FC Koln;H;21;9;1;2;0;0
D1;19.03.11;Hannover;Hoffenheim;H;9;12;0;1;0;0
D1;19.03.11;Nurnberg;Werder Bremen;A;8;8;3;3;1;0
D1;20.03.11;Leverkusen;Schalke 04;H;13;7;2;3;0;0
D1;20.03.11;Stuttgart;Wolfsburg;D;16;9;1;3;0;0
D1;01.04.11;St Pauli;Schalke 04;A;17;11;1;2;2;0
D1;02.04.11;Bayern Munich;M'gladbach;H;16;7;2;1;0;0
D1;02.04.11;Dortmund;Hannover;H;21;7;1;2;0;0
D1;02.04.11;Hoffenheim;Hamburg;D;16;6;2;1;0;0
D1;02.04.11;Kaiserslautern;Leverkusen;A;6;9;1;2;0;0
D1;02.04.11;Mainz;Freiburg;D;12;7;1;3;0;0
D1;02.04.11;Werder Bremen;Stuttgart;D;27;6;1;3;0;0
D1;03.04.11;FC Koln;Nurnberg;H;15;12;2;2;0;0
D1;03.04.11;Wolfsburg;Ein Frankfurt;D;27;6;1;5;1;0
D1;08.04.11;Ein Frankfurt;Werder Bremen;D;14;19;3;3;0;0
D1;09.04.11;Freiburg;Hoffenheim;H;14;15;1;5;1;0
D1;09.04.11;Hamburg;Dortmund;D;8;15;0;1;1;0
D1;09.04.11;Hannover;Mainz;H;21;9;1;3;0;1
D1;09.04.11;Nurnberg;Bayern Munich;D;24;9;2;2;0;1
D1;09.04.11;Schalke 04;Wolfsburg;H;13;6;1;3;0;0
D1;09.04.11;Stuttgart;Kaiserslautern;A;8;15;1;2;0;0
D1;10.04.11;Leverkusen;St Pauli;H;19;6;1;3;0;0
D1;10.04.11;M'gladbach;FC Koln;H;19;8;1;2;0;0
D1;15.04.11;Mainz;M'gladbach;H;10;11;1;1;0;1
D1;16.04.11;FC Koln;Stuttgart;A;13;22;6;2;0;0
D1;16.04.11;Hamburg;Hannover;D;11;15;1;3;0;0
D1;16.04.11;Hoffenheim;Ein Frankfurt;H;16;13;3;3;0;0
D1;16.04.11;Kaiserslautern;Nurnberg;A;10;12;1;2;0;0
D1;16.04.11;Werder Bremen;Schalke 04;D;15;14;0;3;0;0
D1;16.04.11;Wolfsburg;St Pauli;D;9;19;2;2;0;0
D1;17.04.11;Bayern Munich;Leverkusen;H;5;7;1;1;0;0
D1;17.04.11;Dortmund;Freiburg;H;20;2;1;2;0;0
D1;21.04.11;Freiburg;Hannover;A;14;9;0;2;0;0
D1;23.04.11;Ein Frankfurt;Bayern Munich;D;8;18;4;3;0;0
D1;23.04.11;Leverkusen;Hoffenheim;H;15;9;0;1;0;0
D1;23.04.11;M'gladbach;Dortmund;H;7;21;0;0;0;0
D1;23.04.11;Schalke 04;Kaiserslautern;A;11;9;0;3;0;0
D1;23.04.11;St Pauli;Werder Bremen;A;5;14;2;0;0;0
D1;23.04.11;Stuttgart;Hamburg;H;14;11;2;0;0;0
D1;24.04.11;Nurnberg;Mainz;D;11;10;5;3;0;0
D1;24.04.11;Wolfsburg;FC Koln;H;18;14;0;0;0;0
D1;29.04.11;Kaiserslautern;St Pauli;H;17;15;0;1;0;0
D1;29.04.11;Werder Bremen;Wolfsburg;A;14;10;2;4;0;0
D1;30.04.11;Bayern Munich;Schalke 04;H;22;3;1;2;0;0
D1;30.04.11;Dortmund;Nurnberg;H;11;8;1;2;0;0
D1;30.04.11;FC Koln;Leverkusen;H;4;16;2;2;0;0
D1;30.04.11;Hamburg;Freiburg;A;16;9;3;1;0;0
D1;30.04.11;Hannover;M'gladbach;A;10;15;2;0;0;0
D1;30.04.11;Hoffenheim;Stuttgart;A;14;14;2;2;0;0
D1;30.04.11;Mainz;Ein Frankfurt;H;23;7;1;2;0;1
D1;07.05.11;Ein Frankfurt;FC Koln;A;11;10;3;3;0;0
D1;07.05.11;Leverkusen;Hamburg;D;13;11;1;3;0;0
D1;07.05.11;M'gladbach;Freiburg;H;10;6;2;1;0;1
D1;07.05.11;Nurnberg;Hoffenheim;A;11;15;0;2;0;0
D1;07.05.11;Schalke 04;Mainz;A;15;9;2;1;0;0
D1;07.05.11;St Pauli;Bayern Munich;A;12;17;3;2;0;0
D1;07.05.11;Stuttgart;Hannover;H;13;11;2;1;0;0
D1;07.05.11;Werder Bremen;Dortmund;H;11;12;2;0;0;0
D1;07.05.11;Wolfsburg;Kaiserslautern;A;21;3;0;1;0;0
D1;14.05.11;Bayern Munich;Stuttgart;H;10;10;2;2;0;0
D1;14.05.11;Dortmund;Ein Frankfurt;H;18;9;1;2;0;1
D1;14.05.11;FC Koln;Schalke 04;H;10;17;2;1;0;0
D1;14.05.11;Freiburg;Leverkusen;A;8;13;0;1;0;0
D1;14.05.11;Hamburg;M'gladbach;D;16;9;1;2;0;0
D1;14.05.11;Hannover;Nurnberg;H;20;9;2;2;0;0
D1;14.05.11;Hoffenheim;Wolfsburg;A;17;20;0;1;0;0
D1;14.05.11;Kaiserslautern;Werder Bremen;H;12;17;0;2;0;0
D1;14.05.11;Mainz;St Pauli;H;19;14;0;2;0;0
