Div;Date;HomeTeam;AwayTeam;FTR;HS;AS;HY;AY;HR;AR
D1;16.09.12;Freiburg;Hoffenheim;H;23;9;2;5;0;0
D1;21.09.12;Nurnberg;Ein Frankfurt;A;14;12;1;3;0;0
D1;22.09.12;Fortuna Dusseldorf;Freiburg;D;11;11;2;2;0;0
D1;22.09.12;Hamburg;Dortmund;H;7;28;3;1;0;0
D1;22.09.12;Mainz;Augsburg;H;11;11;0;2;0;0
D1;22.09.12;Schalke 04;Bayern Munich;A;14;13;2;0;0;0
D1;22.09.12;Wolfsburg;Greuther Furth;D;12;8;0;2;0;0
D1;23.09.12;Hoffenheim;Hannover;H;16;5;3;2;0;0
D1;23.09.12;Leverkusen;M'gladbach;D;31;5;0;4;0;0
D1;23.09.12;Werder Bremen;Stuttgart;D;11;13;4;0;1;1
D1;25.09.12;Bayern Munich;Wolfsburg;H;25;4;1;1;0;0
D1;25.09.12;Ein Frankfurt;Dortmund;D;14;9;2;1;0;0
D1;25.09.12;Greuther Furth;Fortuna Dusseldorf;A;11;10;2;2;0;0
D1;25.09.12;Schalke 04;Mainz;H;16;10;2;2;0;0
D1;26.09.12;Augsburg;Leverkusen;A;11;12;1;3;0;0
D1;26.09.12;Freiburg;Werder Bremen;A;18;5;2;4;0;0
D1;26.09.12;Hannover;Nurnberg;H;7;6;3;2;0;0
D1;26.09.12;M'gladbach;Hamburg;D;9;18;2;1;1;0
D1;26.09.12;Stuttgart;Hoffenheim;A;8;16;2;2;0;0
D1;28.09.12;Fortuna Dusseldorf;Schalke 04;D;7;14;1;1;0;0
D1;29.09.12;Dortmund;M'gladbach;H;17;9;0;1;0;0
D1;29.09.12;Hamburg;Hannover;H;10;14;3;1;0;0
D1;29.09.12;Hoffenheim;Augsburg;D;9;5;2;1;1;0
D1;29.09.12;Leverkusen;Greuther Furth;H;13;7;1;1;0;0
D1;29.09.12;Nurnberg;Stuttgart;A;13;9;0;2;0;0
D1;29.09.12;Werder Bremen;Bayern Munich;A;8;19;2;2;0;0
D1;30.09.12;Ein Frankfurt;Freiburg;H;8;12;1;3;0;1
D1;30.09.12;Wolfsburg;Mainz;A;19;7;3;3;0;0
D1;05.10.12;Augsburg;Werder Bremen;H;12;15;2;1;0;0
D1;06.10.12;Bayern Munich;Hoffenheim;H;13;4;0;3;0;0
D1;06.10.12;Freiburg;Nurnberg;H;18;11;3;3;0;0
D1;06.10.12;Greuther Furth;Hamburg;A;12;8;4;2;0;0
D1;06.10.12;Mainz;Fortuna Dusseldorf;H;13;7;4;2;0;1
D1;06.10.12;Schalke 04;Wolfsburg;H;13;5;1;0;0;0
D1;07.10.12;Hannover;Dortmund;D;14;12;4;0;0;0
D1;07.10.12;M'gladbach;Ein Frankfurt;H;6;12;4;0;0;0
D1;07.10.12;Stuttgart;Leverkusen;D;10;13;2;3;0;0
D1;19.10.12;Hoffenheim;Greuther Furth;D;19;16;0;5;0;0
D1;20.10.12;Dortmund;Schalke 04;A;8;7;2;3;0;0
D1;20.10.12;Ein Frankfurt;Hannover;H;15;14;2;4;0;0
D1;20.10.12;Fortuna Dusseldorf;Bayern Munich;A;2;24;3;1;0;0
D1;20.10.12;Leverkusen;Mainz;D;14;10;4;3;0;0
D1;20.10.12;Werder Bremen;M'gladbach;H;20;9;1;2;0;0
D1;20.10.12;Wolfsburg;Freiburg;A;9;8;1;2;0;0
D1;21.10.12;Hamburg;Stuttgart;A;18;21;0;2;0;0
D1;21.10.12;Nurnberg;Augsburg;D;8;10;4;3;0;0
D1;26.10.12;Augsburg;Hamburg;A;19;10;1;3;0;0
D1;27.10.12;Fortuna Dusseldorf;Wolfsburg;A;6;10;1;1;1;0
D1;27.10.12;Freiburg;Dortmund;A;6;17;2;3;0;0
D1;27.10.12;Greuther Furth;Werder Bremen;D;10;16;3;1;0;0
D1;27.10.12;Mainz;Hoffenheim;H;11;7;1;2;0;0
D1;27.10.12;Schalke 04;Nurnberg;H;17;10;0;3;0;0
D1;28.10.12;Bayern Munich;Leverkusen;A;23;5;3;1;0;0
D1;28.10.12;Hannover;M'gladbach;A;5;14;2;1;0;0
D1;28.10.12;Stuttgart;Ein Frankfurt;H;14;13;2;3;0;0
D1;02.11.12;Ein Frankfurt;Greuther Furth;D;7;12;2;2;0;0
D1;03.11.12;Dortmund;Stuttgart;D;20;12;0;4;0;0
D1;03.11.12;Hamburg;Bayern Munich;A;7;15;2;2;0;0
D1;03.11.12;Hannover;Augsburg;H;14;10;0;0;0;0
D1;03.11.12;Hoffenheim;Schalke 04;H;6;23;2;3;0;0
D1;03.11.12;M'gladbach;Freiburg;D;14;13;1;0;0;0
D1;03.11.12;Nurnberg;Wolfsburg;H;11;3;2;3;0;0
D1;04.11.12;Leverkusen;Fortuna Dusseldorf;H;18;14;0;2;1;0
D1;04.11.12;Werder Bremen;Mainz;H;17;13;1;3;0;0
D1;09.11.12;Mainz;Nurnberg;H;12;10;5;5;0;0
D1;10.11.12;Augsburg;Dortmund;A;16;16;2;2;0;0
D1;10.11.12;Bayern Munich;Ein Frankfurt;H;19;13;0;3;0;0
D1;10.11.12;Fortuna Dusseldorf;Hoffenheim;D;11;4;1;1;0;1
D1;10.11.12;Freiburg;Hamburg;D;16;9;2;3;0;1
D1;10.11.12;Schalke 04;Werder Bremen;H;5;9;1;1;0;0
D1;11.11.12;Greuther Furth;M'gladbach;A;11;10;2;0;2;0
D1;11.11.12;Stuttgart;Hannover;A;13;10;2;3;0;0
D1;11.11.12;Wolfsburg;Leverkusen;H;12;9;1;3;0;0
D1;17.11.12;Dortmund;Greuther Furth;H;15;5;2;2;0;0
D1;17.11.12;Ein Frankfurt;Augsburg;H;19;7;1;3;0;0
D1;17.11.12;Hamburg;Mainz;H;10;14;2;1;0;0
D1;17.11.12;Hannover;Freiburg;A;15;21;2;1;0;0
D1;17.11.12;Leverkusen;Schalke 04;H;18;8;1;2;0;1
D1;17.11.12;M'gladbach;Stuttgart;A;12;13;3;4;0;0
D1;17.11.12;Nurnberg;Bayern Munich;D;7;7;3;2;1;0
D1;18.11.12;Hoffenheim;Wolfsburg;A;25;8;2;1;0;0
D1;18.11.12;Werder Bremen;Fortuna Dusseldorf;H;22;4;3;3;1;0
D1;23.11.12;Fortuna Dusseldorf;Hamburg;H;11;13;2;3;0;0
D1;24.11.12;Bayern Munich;Hannover;H;19;8;2;3;0;0
D1;24.11.12;Greuther Furth;Nurnberg;D;5;3;2;2;1;1
D1;24.11.12;Mainz;Dortmund;A;10;12;4;0;0;0
D1;24.11.12;Schalke 04;Ein Frankfurt;D;18;11;1;1;0;1
D1;24.11.12;Wolfsburg;Werder Bremen;D;14;12;2;2;0;1
D1;25.11.12;Augsburg;M'gladbach;D;13;9;1;2;0;0
D1;25.11.12;Freiburg;Stuttgart;H;26;10;2;3;0;0
D1;25.11.12;Hoffenheim;Leverkusen;A;24;8;1;2;0;0
D1;27.11.12;Dortmund;Fortuna Dusseldorf;D;22;5;1;1;0;1
D1;27.11.12;Ein Frankfurt;Mainz;A;11;10;2;1;0;1
D1;27.11.12;Hamburg;Schalke 04;H;19;20;2;1;0;0
D1;27.11.12;Hannover;Greuther Furth;H;12;11;1;1;0;0
D1;28.11.12;Freiburg;Bayern Munich;A;10;12;1;1;1;0
D1;28.11.12;M'gladbach;Wolfsburg;H;12;17;1;2;0;0
D1;28.11.12;Nurnberg;Hoffenheim;H;14;15;1;4;0;0
D1;28.11.12;Stuttgart;Augsburg;H;10;16;1;1;0;0
D1;28.11.12;Werder Bremen;Leverkusen;A;17;9;3;1;0;0
D1;30.11.12;Fortuna Dusseldorf;Ein Frankfurt;H;13;7;2;2;0;1
D1;01.12.12;Augsburg;Freiburg;D;14;10;3;4;0;0
D1;01.12.12;Bayern Munich;Dortmund;D;14;12;0;0;0;0
D1;01.12.12;Greuther Furth;Stuttgart;A;17;10;5;4;0;1
D1;01.12.12;Leverkusen;Nurnberg;H;22;8;2;2;0;0
D1;01.12.12;Mainz;Hannover;H;13;14;2;3;1;0
D1;01.12.12;Schalke 04;M'gladbach;D;22;5;1;3;0;0
D1;02.12.12;Hoffenheim;Werder Bremen;A;9;12;3;1;0;0
D1;02.12.12;Wolfsburg;Hamburg;D;22;9;1;3;0;0
D1;07.12.12;Hamburg;Hoffenheim;H;10;14;1;1;0;0
D1;08.12.12;Augsburg;Bayern Munich;A;14;18;0;0;0;0
D1;08.12.12;Dortmund;Wolfsburg;A;20;6;3;3;1;0
D1;08.12.12;Ein Frankfurt;Werder Bremen;H;18;12;4;2;0;0
D1;08.12.12;Freiburg;Greuther Furth;H;11;9;2;4;0;0
D1;08.12.12;Nurnberg;Fortuna Dusseldorf;H;13;8;1;6;0;0
D1;08.12.12;Stuttgart;Schalke 04;H;13;13;4;1;1;1
D1;09.12.12;Hannover;Leverkusen;H;8;13;0;3;0;0
D1;09.12.12;M'gladbach;Mainz;H;10;14;2;2;0;0
D1;14.12.12;Bayern Munich;M'gladbach;D;26;5;1;2;0;0
D1;15.12.12;Fortuna Dusseldorf;Hannover;H;10;13;2;3;0;0
D1;15.12.12;Greuther Furth;Augsburg;D;12;7;0;4;1;1
D1;15.12.12;Leverkusen;Hamburg;H;18;16;1;2;0;0
D1;15.12.12;Mainz;Stuttgart;H;16;7;3;2;0;0
D1;15.12.12;Schalke 04;Freiburg;A;16;15;1;0;1;1
D1;15.12.12;Wolfsburg;Ein Frankfurt;A;7;18;2;1;1;0
D1;16.12.12;Hoffenheim;Dortmund;A;9;17;1;0;0;0
D1;16.12.12;Werder Bremen;Nurnberg;D;26;9;1;4;0;0
D1;18.01.13;Schalke 04;Hannover;H;14;9;4;4;0;0
D1;19.01.13;Bayern Munich;Greuther Furth;H;22;5;1;1;0;0
D1;19.01.13;Hoffenheim;M'gladbach;D;17;12;3;2;0;0
D1;19.01.13;Leverkusen;Ein Frankfurt;H;22;11;1;2;0;0
D1;19.01.13;Mainz;Freiburg;D;7;12;2;2;1;0
D1;19.01.13;Werder Bremen;Dortmund;A;8;15;0;2;0;0
D1;19.01.13;Wolfsburg;Stuttgart;H;7;21;0;2;0;0
D1;20.01.13;Fortuna Dusseldorf;Augsburg;A;15;23;1;4;0;0
D1;20.01.13;Nurnberg;Hamburg;D;8;10;2;3;0;0
D1;25.01.13;Dortmund;Nurnberg;H;19;7;0;0;0;0
D1;26.01.13;Augsburg;Schalke 04;D;14;11;1;4;0;0
D1;26.01.13;Ein Frankfurt;Hoffenheim;H;16;12;3;3;0;0
D1;26.01.13;Freiburg;Leverkusen;D;13;15;1;2;0;0
D1;26.01.13;Greuther Furth;Mainz;A;10;11;1;3;0;0
D1;26.01.13;Hannover;Wolfsburg;H;5;25;3;2;1;0
D1;26.01.13;M'gladbach;Fortuna Dusseldorf;H;9;14;1;0;0;0
D1;27.01.13;Hamburg;Werder Bremen;H;9;14;2;2;0;2
D1;27.01.13;Stuttgart;Bayern Munich;A;5;13;2;1;1;0
D1;01.02.13;Werder Bremen;Hannover;H;30;6;0;3;0;0
D1;02.02.13;Fortuna Dusseldorf;Stuttgart;H;12;7;2;3;0;0
D1;02.02.13;Hamburg;Ein Frankfurt;A;23;16;3;1;0;0
D1;02.02.13;Hoffenheim;Freiburg;H;9;9;3;2;0;0
D1;02.02.13;Mainz;Bayern Munich;A;10;10;3;0;0;0
D1;02.02.13;Schalke 04;Greuther Furth;A;25;9;1;4;0;0
D1;02.02.13;Wolfsburg;Augsburg;D;10;10;2;3;0;0
D1;03.02.13;Leverkusen;Dortmund;A;27;12;5;1;0;0
D1;03.02.13;Nurnberg;M'gladbach;H;10;12;2;3;0;0
D1;09.02.13;Bayern Munich;Schalke 04;H;15;4;0;1;0;0
D1;09.02.13;Dortmund;Hamburg;A;21;13;1;2;1;1
D1;09.02.13;Ein Frankfurt;Nurnberg;D;9;11;2;3;0;0
D1;09.02.13;Greuther Furth;Wolfsburg;A;16;10;3;3;0;0
D1;09.02.13;Hannover;Hoffenheim;H;7;16;2;2;0;0
D1;09.02.13;M'gladbach;Leverkusen;D;10;23;0;1;0;0
D1;09.02.13;Stuttgart;Werder Bremen;A;9;18;3;1;0;0
D1;10.02.13;Augsburg;Mainz;D;19;9;2;2;0;1
D1;10.02.13;Freiburg;Fortuna Dusseldorf;H;15;11;1;3;0;0
D1;15.02.13;Wolfsburg;Bayern Munich;A;8;7;5;2;0;0
D1;16.02.13;Dortmund;Ein Frankfurt;H;9;7;4;3;1;0
D1;16.02.13;Fortuna Dusseldorf;Greuther Furth;H;13;3;2;4;0;1
D1;16.02.13;Hamburg;M'gladbach;H;6;5;1;1;0;0
D1;16.02.13;Leverkusen;Augsburg;H;13;12;0;0;0;0
D1;16.02.13;Mainz;Schalke 04;D;14;9;1;3;0;0
D1;16.02.13;Werder Bremen;Freiburg;A;9;14;0;1;0;0
D1;17.02.13;Hoffenheim;Stuttgart;A;8;7;2;6;0;0
D1;17.02.13;Nurnberg;Hannover;D;10;9;0;2;0;0
D1;22.02.13;Freiburg;Ein Frankfurt;D;8;8;1;3;0;0
D1;23.02.13;Augsburg;Hoffenheim;H;20;7;1;5;0;0
D1;23.02.13;Bayern Munich;Werder Bremen;H;14;11;0;2;0;1
D1;23.02.13;Hannover;Hamburg;H;13;23;1;0;0;0
D1;23.02.13;Mainz;Wolfsburg;D;13;5;1;2;0;1
D1;23.02.13;Schalke 04;Fortuna Dusseldorf;H;18;5;1;2;0;0
D1;23.02.13;Stuttgart;Nurnberg;D;15;10;1;3;0;0
D1;24.02.13;Greuther Furth;Leverkusen;D;10;22;2;1;0;0
D1;24.02.13;M'gladbach;Dortmund;D;6;15;3;1;0;0
D1;01.03.13;Ein Frankfurt;M'gladbach;A;14;11;4;2;0;0
D1;02.03.13;Dortmund;Hannover;H;23;6;0;2;0;0
D1;02.03.13;Hamburg;Greuther Furth;D;18;6;1;1;0;0
D1;02.03.13;Leverkusen;Stuttgart;H;30;5;3;2;0;0
D1;02.03.13;Nurnberg;Freiburg;D;11;14;2;2;0;0
D1;02.03.13;Werder Bremen;Augsburg;A;16;12;3;5;0;0
D1;02.03.13;Wolfsburg;Schalke 04;A;8;13;1;1;0;0
D1;03.03.13;Fortuna Dusseldorf;Mainz;D;13;5;3;2;0;0
D1;03.03.13;Hoffenheim;Bayern Munich;A;9;19;3;1;0;0
D1;08.03.13;Augsburg;Nurnberg;A;12;6;4;2;0;0
D1;09.03.13;Bayern Munich;Fortuna Dusseldorf;H;22;4;1;2;0;0
D1;09.03.13;Freiburg;Wolfsburg;A;16;14;2;4;0;0
D1;09.03.13;Greuther Furth;Hoffenheim;A;12;12;2;2;0;0
D1;09.03.13;Mainz;Leverkusen;H;8;16;3;2;0;0
D1;09.03.13;M'gladbach;Werder Bremen;D;10;16;1;0;0;0
D1;09.03.13;Schalke 04;Dortmund;H;20;16;3;0;0;0
D1;10.03.13;Hannover;Ein Frankfurt;D;7;11;2;0;0;0
D1;10.03.13;Stuttgart;Hamburg;A;13;12;2;1;0;0
D1;15.03.13;Wolfsburg;Fortuna Dusseldorf;D;18;9;2;2;0;0
D1;16.03.13;Dortmund;Freiburg;H;21;6;1;2;0;0
D1;16.03.13;Hamburg;Augsburg;A;17;6;2;2;1;0
D1;16.03.13;Hoffenheim;Mainz;D;12;7;2;1;0;0
D1;16.03.13;Leverkusen;Bayern Munich;A;13;15;3;1;0;0
D1;16.03.13;Nurnberg;Schalke 04;H;12;15;0;1;0;0
D1;16.03.13;Werder Bremen;Greuther Furth;D;18;9;0;2;0;0
D1;17.03.13;Ein Frankfurt;Stuttgart;A;14;12;1;2;0;0
D1;17.03.13;M'gladbach;Hannover;H;11;14;1;4;0;1
D1;30.03.13;Augsburg;Hannover;A;23;10;0;5;0;0
D1;30.03.13;Bayern Munich;Hamburg;H;25;10;0;0;0;0
D1;30.03.13;Fortuna Dusseldorf;Leverkusen;A;12;14;3;2;0;0
D1;30.03.13;Freiburg;M'gladbach;H;13;6;1;2;0;0
D1;30.03.13;Mainz;Werder Bremen;D;10;13;3;2;0;0
D1;30.03.13;Schalke 04;Hoffenheim;H;14;5;1;2;0;0
D1;30.03.13;Stuttgart;Dortmund;A;11;15;2;2;1;0
D1;31.03.13;Greuther Furth;Ein Frankfurt;A;14;11;1;0;0;0
D1;31.03.13;Wolfsburg;Nurnberg;D;9;18;3;0;0;0
D1;05.04.13;Hoffenheim;Fortuna Dusseldorf;H;17;15;3;3;0;0
D1;06.04.13;Dortmund;Augsburg;H;13;12;1;4;0;0
D1;06.04.13;Ein Frankfurt;Bayern Munich;A;13;15;1;2;0;0
D1;06.04.13;Hamburg;Freiburg;A;13;8;2;0;0;0
D1;06.04.13;Leverkusen;Wolfsburg;D;14;11;2;3;0;0
D1;06.04.13;M'gladbach;Greuther Furth;H;19;20;0;2;0;1
D1;06.04.13;Werder Bremen;Schalke 04;A;9;17;1;1;0;0
D1;07.04.13;Hannover;Stuttgart;D;13;14;0;0;0;0
D1;07.04.13;Nurnberg;Mainz;H;5;12;2;1;0;0
D1;12.04.13;Freiburg;Hannover;H;15;10;1;2;0;0
D1;13.04.13;Bayern Munich;Nurnberg;H;21;9;1;2;0;0
D1;13.04.13;Fortuna Dusseldorf;Werder Bremen;D;8;16;1;3;0;0
D1;13.04.13;Greuther Furth;Dortmund;A;9;15;0;1;0;0
D1;13.04.13;Mainz;Hamburg;A;12;12;2;1;0;0
D1;13.04.13;Schalke 04;Leverkusen;D;16;18;2;3;0;1
D1;13.04.13;Wolfsburg;Hoffenheim;D;13;10;2;1;0;0
D1;14.04.13;Augsburg;Ein Frankfurt;H;19;8;3;2;0;0
D1;14.04.13;Stuttgart;M'gladbach;H;16;10;0;0;0;0
D1;19.04.13;M'gladbach;Augsburg;H;23;11;4;1;0;1
D1;20.04.13;Dortmund;Mainz;H;22;5;3;3;0;0
D1;20.04.13;Ein Frankfurt;Schalke 04;H;10;10;3;3;0;0
D1;20.04.13;Hamburg;Fortuna Dusseldorf;H;17;12;2;3;0;0
D1;20.04.13;Hannover;Bayern Munich;A;7;14;0;1;0;0
D1;20.04.13;Leverkusen;Hoffenheim;H;22;5;1;0;0;1
D1;20.04.13;Werder Bremen;Wolfsburg;A;8;8;3;1;0;0
D1;21.04.13;Nurnberg;Greuther Furth;A;23;15;4;5;0;0
D1;21.04.13;Stuttgart;Freiburg;H;15;11;0;3;0;0
D1;26.04.13;Greuther Furth;Hannover;A;20;8;1;5;0;0
D1;27.04.13;Augsburg;Stuttgart;H;22;7;4;4;0;0
D1;27.04.13;Bayern Munich;Freiburg;H;16;8;1;1;0;0
D1;27.04.13;Fortuna Dusseldorf;Dortmund;A;8;9;5;2;0;0
D1;27.04.13;Hoffenheim;Nurnberg;H;23;8;2;2;0;0
D1;27.04.13;Leverkusen;Werder Bremen;H;8;11;1;2;0;0
D1;27.04.13;Wolfsburg;M'gladbach;H;17;6;0;1;0;0
D1;28.04.13;Mainz;Ein Frankfurt;D;14;8;0;2;0;0
D1;28.04.13;Schalke 04;Hamburg;H;20;9;1;3;0;0
D1;03.05.13;M'gladbach;Schalke 04;A;12;15;2;3;0;0
D1;04.05.13;Dortmund;Bayern Munich;D;11;6;1;4;0;1
D1;04.05.13;Ein Frankfurt;Fortuna Dusseldorf;H;17;6;1;2;0;0
D1;04.05.13;Hannover;Mainz;D;13;10;1;2;1;0
D1;04.05.13;Nurnberg;Leverkusen;A;16;20;2;1;0;0
D1;04.05.13;Stuttgart;Greuther Furth;A;14;10;1;2;1;0
D1;04.05.13;Werder Bremen;Hoffenheim;D;18;13;3;3;0;0
D1;05.05.13;Freiburg;Augsburg;H;17;19;3;2;0;0
D1;05.05.13;Hamburg;Wolfsburg;D;15;19;3;2;0;0
D1;11.05.13;Bayern Munich;Augsburg;H;15;6;0;1;0;0
D1;11.05.13;Fortuna Dusseldorf;Nurnberg;A;6;13;4;1;0;0
D1;11.05.13;Greuther Furth;Freiburg;A;18;15;0;2;0;0
D1;11.05.13;Hoffenheim;Hamburg;A;18;15;0;1;0;0
D1;11.05.13;Leverkusen;Hannover;H;22;11;1;1;0;0
D1;11.05.13;Mainz;M'gladbach;A;10;17;1;0;0;0
D1;11.05.13;Schalke 04;Stuttgart;A;19;8;0;2;0;0
D1;11.05.13;Werder Bremen;Ein Frankfurt;D;15;10;1;1;0;0
D1;11.05.13;Wolfsburg;Dortmund;D;10;10;1;2;0;0
D1;18.05.13;Augsburg;Greuther Furth;H;16;6;2;3;0;0
D1;18.05.13;Dortmund;Hoffenheim;A;21;9;1;4;1;0
D1;18.05.13;Ein Frankfurt;Wolfsburg;D;11;14;3;1;0;1
D1;18.05.13;Freiburg;Schalke 04;A;14;12;2;1;0;0
D1;18.05.13;Hamburg;Leverkusen;A;13;15;4;2;0;0
D1;18.05.13;Hannover;Fortuna Dusseldorf;H;15;13;1;3;0;0
D1;18.05.13;M'gladbach;Bayern Munich;A;11;26;0;0;0;0
D1;18.05.13;Nurnberg;Werder Bremen;H;16;18;2;0;0;0
D1;18.05.13;Stuttgart;Mainz;D;10;15;2;0;0;0
